# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-03-07 11:55:38 EST       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 12080010 DESCHUTES RIVER AT E ST BRIDGE AT TUMWATER, WA
# -----------------------------------------------------------------------------------
#
# Data provided for site 12080010
#            TS   parameter     statistic     Description
#        148640       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	148640_00060_00003	148640_00060_00003_cd
USGS	12080010	1945-05-29	249	A
USGS	12080010	1945-05-30	230	A
USGS	12080010	1945-05-31	216	A
USGS	12080010	1945-06-01	199	A
USGS	12080010	1945-06-02	189	A
USGS	12080010	1945-06-03	183	A
USGS	12080010	1945-06-04	177	A
USGS	12080010	1945-06-05	170	A
USGS	12080010	1945-06-06	164	A
USGS	12080010	1945-06-07	159	A
USGS	12080010	1945-06-08	156	A
USGS	12080010	1945-06-09	156	A
USGS	12080010	1945-06-10	156	A
USGS	12080010	1945-06-11	145	A
USGS	12080010	1945-06-12	142	A
USGS	12080010	1945-06-13	139	A
USGS	12080010	1945-06-14	139	A
USGS	12080010	1945-06-15	134	A
USGS	12080010	1945-06-16	132	A
USGS	12080010	1945-06-17	129	A
USGS	12080010	1945-06-18	124	A
USGS	12080010	1945-06-19	122	A
USGS	12080010	1945-06-20	119	A
USGS	12080010	1945-06-21	119	A
USGS	12080010	1945-06-22	119	A
USGS	12080010	1945-06-23	116	A
USGS	12080010	1945-06-24	116	A
USGS	12080010	1945-06-25	114	A
USGS	12080010	1945-06-26	112	A
USGS	12080010	1945-06-27	110	A
USGS	12080010	1945-06-28	110	A
USGS	12080010	1945-06-29	110	A
USGS	12080010	1945-06-30	110	A
USGS	12080010	1945-07-01	108	A
USGS	12080010	1945-07-02	106	A
USGS	12080010	1945-07-03	106	A
USGS	12080010	1945-07-04	104	A
USGS	12080010	1945-07-05	104	A
USGS	12080010	1945-07-06	99.0	A
USGS	12080010	1945-07-07	99.0	A
USGS	12080010	1945-07-08	97.0	A
USGS	12080010	1945-07-09	97.0	A
USGS	12080010	1945-07-10	95.0	A
USGS	12080010	1945-07-11	95.0	A
USGS	12080010	1945-07-12	95.0	A
USGS	12080010	1945-07-13	93.0	A
USGS	12080010	1945-07-14	93.0	A
USGS	12080010	1945-07-15	91.0	A
USGS	12080010	1945-07-16	95.0	A
USGS	12080010	1945-07-17	91.0	A
USGS	12080010	1945-07-18	91.0	A
USGS	12080010	1945-07-19	91.0	A
USGS	12080010	1945-07-20	91.0	A
USGS	12080010	1945-07-21	95.0	A
USGS	12080010	1945-07-22	97.0	A
USGS	12080010	1945-07-23	101	A
USGS	12080010	1945-07-24	93.0	A
USGS	12080010	1945-07-25	91.0	A
USGS	12080010	1945-07-26	88.0	A
USGS	12080010	1945-07-27	88.0	A
USGS	12080010	1945-07-28	88.0	A
USGS	12080010	1945-07-29	86.0	A
USGS	12080010	1945-07-30	86.0	A
USGS	12080010	1945-07-31	84.0	A
USGS	12080010	1945-08-01	84.0	A
USGS	12080010	1945-08-02	82.0	A
USGS	12080010	1945-08-03	80.0	A
USGS	12080010	1945-08-04	80.0	A
USGS	12080010	1945-08-05	80.0	A
USGS	12080010	1945-08-06	80.0	A
USGS	12080010	1945-08-07	79.0	A
USGS	12080010	1945-08-08	79.0	A
USGS	12080010	1945-08-09	79.0	A
USGS	12080010	1945-08-10	77.0	A
USGS	12080010	1945-08-11	79.0	A
USGS	12080010	1945-08-12	79.0	A
USGS	12080010	1945-08-13	79.0	A
USGS	12080010	1945-08-14	80.0	A
USGS	12080010	1945-08-15	80.0	A
USGS	12080010	1945-08-16	79.0	A
USGS	12080010	1945-08-17	77.0	A
USGS	12080010	1945-08-18	77.0	A
USGS	12080010	1945-08-19	77.0	A
USGS	12080010	1945-08-20	75.0	A
USGS	12080010	1945-08-21	77.0	A
USGS	12080010	1945-08-22	75.0	A
USGS	12080010	1945-08-23	74.0	A
USGS	12080010	1945-08-24	74.0	A
USGS	12080010	1945-08-25	79.0	A
USGS	12080010	1945-08-26	86.0	A
USGS	12080010	1945-08-27	91.0	A
USGS	12080010	1945-08-28	82.0	A
USGS	12080010	1945-08-29	80.0	A
USGS	12080010	1945-08-30	79.0	A
USGS	12080010	1945-08-31	77.0	A
USGS	12080010	1945-09-01	79.0	A
USGS	12080010	1945-09-02	79.0	A
USGS	12080010	1945-09-03	82.0	A
USGS	12080010	1945-09-04	110	A
USGS	12080010	1945-09-05	216	A
USGS	12080010	1945-09-06	145	A
USGS	12080010	1945-09-07	110	A
USGS	12080010	1945-09-08	97.0	A
USGS	12080010	1945-09-09	91.0	A
USGS	12080010	1945-09-10	88.0	A
USGS	12080010	1945-09-11	84.0	A
USGS	12080010	1945-09-12	82.0	A
USGS	12080010	1945-09-13	80.0	A
USGS	12080010	1945-09-14	80.0	A
USGS	12080010	1945-09-15	82.0	A
USGS	12080010	1945-09-16	82.0	A
USGS	12080010	1945-09-17	80.0	A
USGS	12080010	1945-09-18	79.0	A
USGS	12080010	1945-09-19	79.0	A
USGS	12080010	1945-09-20	84.0	A
USGS	12080010	1945-09-21	89.0	A
USGS	12080010	1945-09-22	88.0	A
USGS	12080010	1945-09-23	88.0	A
USGS	12080010	1945-09-24	86.0	A
USGS	12080010	1945-09-25	84.0	A
USGS	12080010	1945-09-26	82.0	A
USGS	12080010	1945-09-27	80.0	A
USGS	12080010	1945-09-28	79.0	A
USGS	12080010	1945-09-29	79.0	A
USGS	12080010	1945-09-30	80.0	A
USGS	12080010	1945-10-01	75.0	A
USGS	12080010	1945-10-02	75.0	A
USGS	12080010	1945-10-03	75.0	A
USGS	12080010	1945-10-04	74.0	A
USGS	12080010	1945-10-05	74.0	A
USGS	12080010	1945-10-06	74.0	A
USGS	12080010	1945-10-07	74.0	A
USGS	12080010	1945-10-08	72.0	A
USGS	12080010	1945-10-09	72.0	A
USGS	12080010	1945-10-10	72.0	A
USGS	12080010	1945-10-11	72.0	A
USGS	12080010	1945-10-12	72.0	A
USGS	12080010	1945-10-13	72.0	A
USGS	12080010	1945-10-14	72.0	A
USGS	12080010	1945-10-15	70.0	A
USGS	12080010	1945-10-16	72.0	A
USGS	12080010	1945-10-17	70.0	A
USGS	12080010	1945-10-18	70.0	A
USGS	12080010	1945-10-19	79.0	A
USGS	12080010	1945-10-20	79.0	A
USGS	12080010	1945-10-21	84.0	A
USGS	12080010	1945-10-22	84.0	A
USGS	12080010	1945-10-23	108	A
USGS	12080010	1945-10-24	91.0	A
USGS	12080010	1945-10-25	89.0	A
USGS	12080010	1945-10-26	86.0	A
USGS	12080010	1945-10-27	97.0	A
USGS	12080010	1945-10-28	126	A
USGS	12080010	1945-10-29	116	A
USGS	12080010	1945-10-30	110	A
USGS	12080010	1945-10-31	112	A
USGS	12080010	1945-11-01	110	A
USGS	12080010	1945-11-02	106	A
USGS	12080010	1945-11-03	104	A
USGS	12080010	1945-11-04	101	A
USGS	12080010	1945-11-05	99.0	A
USGS	12080010	1945-11-06	112	A
USGS	12080010	1945-11-07	112	A
USGS	12080010	1945-11-08	108	A
USGS	12080010	1945-11-09	110	A
USGS	12080010	1945-11-10	142	A
USGS	12080010	1945-11-11	271	A
USGS	12080010	1945-11-12	256	A
USGS	12080010	1945-11-13	267	A
USGS	12080010	1945-11-14	283	A
USGS	12080010	1945-11-15	467	A
USGS	12080010	1945-11-16	565	A
USGS	12080010	1945-11-17	668	A
USGS	12080010	1945-11-18	893	A
USGS	12080010	1945-11-19	1450	A
USGS	12080010	1945-11-20	780	A
USGS	12080010	1945-11-21	498	A
USGS	12080010	1945-11-22	375	A
USGS	12080010	1945-11-23	314	A
USGS	12080010	1945-11-24	283	A
USGS	12080010	1945-11-25	302	A
USGS	12080010	1945-11-26	732	A
USGS	12080010	1945-11-27	2090	A
USGS	12080010	1945-11-28	1170	A
USGS	12080010	1945-11-29	916	A
USGS	12080010	1945-11-30	765	A
USGS	12080010	1945-12-01	611	A
USGS	12080010	1945-12-02	520	A
USGS	12080010	1945-12-03	489	A
USGS	12080010	1945-12-04	735	A
USGS	12080010	1945-12-05	672	A
USGS	12080010	1945-12-06	760	A
USGS	12080010	1945-12-07	1290	A
USGS	12080010	1945-12-08	902	A
USGS	12080010	1945-12-09	634	A
USGS	12080010	1945-12-10	524	A
USGS	12080010	1945-12-11	472	A
USGS	12080010	1945-12-12	420	A
USGS	12080010	1945-12-13	375	A
USGS	12080010	1945-12-14	334	A
USGS	12080010	1945-12-15	306	A
USGS	12080010	1945-12-16	279	A
USGS	12080010	1945-12-17	260	A
USGS	12080010	1945-12-18	245	A
USGS	12080010	1945-12-19	230	A
USGS	12080010	1945-12-20	224	A
USGS	12080010	1945-12-21	245	A
USGS	12080010	1945-12-22	302	A
USGS	12080010	1945-12-23	330	A
USGS	12080010	1945-12-24	346	A
USGS	12080010	1945-12-25	338	A
USGS	12080010	1945-12-26	330	A
USGS	12080010	1945-12-27	387	A
USGS	12080010	1945-12-28	1020	A
USGS	12080010	1945-12-29	2530	A
USGS	12080010	1945-12-30	2020	A
USGS	12080010	1945-12-31	1290	A
USGS	12080010	1946-01-01	1080	A
USGS	12080010	1946-01-02	1250	A
USGS	12080010	1946-01-03	1440	A
USGS	12080010	1946-01-04	1500	A
USGS	12080010	1946-01-05	2430	A
USGS	12080010	1946-01-06	1600	A
USGS	12080010	1946-01-07	1290	A
USGS	12080010	1946-01-08	1420	A
USGS	12080010	1946-01-09	1010	A
USGS	12080010	1946-01-10	836	A
USGS	12080010	1946-01-11	696	A
USGS	12080010	1946-01-12	602	A
USGS	12080010	1946-01-13	538	A
USGS	12080010	1946-01-14	494	A
USGS	12080010	1946-01-15	450	A
USGS	12080010	1946-01-16	416	A
USGS	12080010	1946-01-17	387	A
USGS	12080010	1946-01-18	370	A
USGS	12080010	1946-01-19	370	A
USGS	12080010	1946-01-20	354	A
USGS	12080010	1946-01-21	338	A
USGS	12080010	1946-01-22	404	A
USGS	12080010	1946-01-23	489	A
USGS	12080010	1946-01-24	1180	A
USGS	12080010	1946-01-25	1490	A
USGS	12080010	1946-01-26	905	A
USGS	12080010	1946-01-27	696	A
USGS	12080010	1946-01-28	606	A
USGS	12080010	1946-01-29	552	A
USGS	12080010	1946-01-30	498	A
USGS	12080010	1946-01-31	534	A
USGS	12080010	1946-02-01	649	A
USGS	12080010	1946-02-02	1330	A
USGS	12080010	1946-02-03	1210	A
USGS	12080010	1946-02-04	873	A
USGS	12080010	1946-02-05	790	A
USGS	12080010	1946-02-06	1980	A
USGS	12080010	1946-02-07	1810	A
USGS	12080010	1946-02-08	1160	A
USGS	12080010	1946-02-09	938	A
USGS	12080010	1946-02-10	835	A
USGS	12080010	1946-02-11	735	A
USGS	12080010	1946-02-12	660	A
USGS	12080010	1946-02-13	615	A
USGS	12080010	1946-02-14	592	A
USGS	12080010	1946-02-15	592	A
USGS	12080010	1946-02-16	570	A
USGS	12080010	1946-02-17	570	A
USGS	12080010	1946-02-18	615	A
USGS	12080010	1946-02-19	592	A
USGS	12080010	1946-02-20	543	A
USGS	12080010	1946-02-21	520	A
USGS	12080010	1946-02-22	530	A
USGS	12080010	1946-02-23	615	A
USGS	12080010	1946-02-24	810	A
USGS	12080010	1946-02-25	1080	A
USGS	12080010	1946-02-26	885	A
USGS	12080010	1946-02-27	1010	A
USGS	12080010	1946-02-28	1390	A
USGS	12080010	1946-03-01	1050	A
USGS	12080010	1946-03-02	885	A
USGS	12080010	1946-03-03	835	A
USGS	12080010	1946-03-04	760	A
USGS	12080010	1946-03-05	685	A
USGS	12080010	1946-03-06	660	A
USGS	12080010	1946-03-07	638	A
USGS	12080010	1946-03-08	592	A
USGS	12080010	1946-03-09	561	A
USGS	12080010	1946-03-10	525	A
USGS	12080010	1946-03-11	507	A
USGS	12080010	1946-03-12	615	A
USGS	12080010	1946-03-13	785	A
USGS	12080010	1946-03-14	760	A
USGS	12080010	1946-03-15	760	A
USGS	12080010	1946-03-16	710	A
USGS	12080010	1946-03-17	660	A
USGS	12080010	1946-03-18	660	A
USGS	12080010	1946-03-19	592	A
USGS	12080010	1946-03-20	561	A
USGS	12080010	1946-03-21	512	A
USGS	12080010	1946-03-22	480	A
USGS	12080010	1946-03-23	489	A
USGS	12080010	1946-03-24	484	A
USGS	12080010	1946-03-25	538	A
USGS	12080010	1946-03-26	615	A
USGS	12080010	1946-03-27	615	A
USGS	12080010	1946-03-28	592	A
USGS	12080010	1946-03-29	570	A
USGS	12080010	1946-03-30	534	A
USGS	12080010	1946-03-31	489	A
USGS	12080010	1946-04-01	453	A
USGS	12080010	1946-04-02	419	A
USGS	12080010	1946-04-03	399	A
USGS	12080010	1946-04-04	379	A
USGS	12080010	1946-04-05	363	A
USGS	12080010	1946-04-06	343	A
USGS	12080010	1946-04-07	335	A
USGS	12080010	1946-04-08	327	A
USGS	12080010	1946-04-09	343	A
USGS	12080010	1946-04-10	359	A
USGS	12080010	1946-04-11	415	A
USGS	12080010	1946-04-12	498	A
USGS	12080010	1946-04-13	516	A
USGS	12080010	1946-04-14	512	A
USGS	12080010	1946-04-15	466	A
USGS	12080010	1946-04-16	427	A
USGS	12080010	1946-04-17	403	A
USGS	12080010	1946-04-18	391	A
USGS	12080010	1946-04-19	400	A
USGS	12080010	1946-04-20	410	A
USGS	12080010	1946-04-21	390	A
USGS	12080010	1946-04-22	375	A
USGS	12080010	1946-04-23	360	A
USGS	12080010	1946-04-24	350	A
USGS	12080010	1946-04-25	320	A
USGS	12080010	1946-04-26	350	A
USGS	12080010	1946-04-27	340	A
USGS	12080010	1946-04-28	330	A
USGS	12080010	1946-04-29	380	A
USGS	12080010	1946-04-30	350	A
USGS	12080010	1946-05-01	320	A
USGS	12080010	1946-05-02	310	A
USGS	12080010	1946-05-03	300	A
USGS	12080010	1946-05-04	290	A
USGS	12080010	1946-05-05	270	A
USGS	12080010	1946-05-06	265	A
USGS	12080010	1946-05-07	260	A
USGS	12080010	1946-05-08	260	A
USGS	12080010	1946-05-09	255	A
USGS	12080010	1946-05-10	250	A
USGS	12080010	1946-05-11	245	A
USGS	12080010	1946-05-12	235	A
USGS	12080010	1946-05-13	230	A
USGS	12080010	1946-05-14	215	A
USGS	12080010	1946-05-15	210	A
USGS	12080010	1946-05-16	205	A
USGS	12080010	1946-05-17	200	A
USGS	12080010	1946-05-18	200	A
USGS	12080010	1946-05-19	200	A
USGS	12080010	1946-05-20	200	A
USGS	12080010	1946-05-21	198	A
USGS	12080010	1946-05-22	192	A
USGS	12080010	1946-05-23	192	A
USGS	12080010	1946-05-24	189	A
USGS	12080010	1946-05-25	198	A
USGS	12080010	1946-05-26	208	A
USGS	12080010	1946-05-27	201	A
USGS	12080010	1946-05-28	198	A
USGS	12080010	1946-05-29	189	A
USGS	12080010	1946-05-30	182	A
USGS	12080010	1946-05-31	179	A
USGS	12080010	1946-06-01	176	A
USGS	12080010	1946-06-02	173	A
USGS	12080010	1946-06-03	173	A
USGS	12080010	1946-06-04	170	A
USGS	12080010	1946-06-05	167	A
USGS	12080010	1946-06-06	164	A
USGS	12080010	1946-06-07	167	A
USGS	12080010	1946-06-08	164	A
USGS	12080010	1946-06-09	179	A
USGS	12080010	1946-06-10	173	A
USGS	12080010	1946-06-11	167	A
USGS	12080010	1946-06-12	161	A
USGS	12080010	1946-06-13	167	A
USGS	12080010	1946-06-14	192	A
USGS	12080010	1946-06-15	235	A
USGS	12080010	1946-06-16	290	A
USGS	12080010	1946-06-17	248	A
USGS	12080010	1946-06-18	214	A
USGS	12080010	1946-06-19	195	A
USGS	12080010	1946-06-20	179	A
USGS	12080010	1946-06-21	167	A
USGS	12080010	1946-06-22	167	A
USGS	12080010	1946-06-23	173	A
USGS	12080010	1946-06-24	173	A
USGS	12080010	1946-06-25	185	A
USGS	12080010	1946-06-26	198	A
USGS	12080010	1946-06-27	192	A
USGS	12080010	1946-06-28	201	A
USGS	12080010	1946-06-29	299	A
USGS	12080010	1946-06-30	391	A
USGS	12080010	1946-07-01	312	A
USGS	12080010	1946-07-02	266	A
USGS	12080010	1946-07-03	235	A
USGS	12080010	1946-07-04	211	A
USGS	12080010	1946-07-05	195	A
USGS	12080010	1946-07-06	185	A
USGS	12080010	1946-07-07	176	A
USGS	12080010	1946-07-08	182	A
USGS	12080010	1946-07-09	205	A
USGS	12080010	1946-07-10	195	A
USGS	12080010	1946-07-11	179	A
USGS	12080010	1946-07-12	173	A
USGS	12080010	1946-07-13	164	A
USGS	12080010	1946-07-14	161	A
USGS	12080010	1946-07-15	158	A
USGS	12080010	1946-07-16	152	A
USGS	12080010	1946-07-17	149	A
USGS	12080010	1946-07-18	141	A
USGS	12080010	1946-07-19	138	A
USGS	12080010	1946-07-20	136	A
USGS	12080010	1946-07-21	133	A
USGS	12080010	1946-07-22	130	A
USGS	12080010	1946-07-23	127	A
USGS	12080010	1946-07-24	125	A
USGS	12080010	1946-07-25	122	A
USGS	12080010	1946-07-26	122	A
USGS	12080010	1946-07-27	122	A
USGS	12080010	1946-07-28	120	A
USGS	12080010	1946-07-29	117	A
USGS	12080010	1946-07-30	117	A
USGS	12080010	1946-07-31	117	A
USGS	12080010	1946-08-01	117	A
USGS	12080010	1946-08-02	115	A
USGS	12080010	1946-08-03	112	A
USGS	12080010	1946-08-04	112	A
USGS	12080010	1946-08-05	112	A
USGS	12080010	1946-08-06	110	A
USGS	12080010	1946-08-07	110	A
USGS	12080010	1946-08-08	110	A
USGS	12080010	1946-08-09	108	A
USGS	12080010	1946-08-10	108	A
USGS	12080010	1946-08-11	108	A
USGS	12080010	1946-08-12	108	A
USGS	12080010	1946-08-13	108	A
USGS	12080010	1946-08-14	108	A
USGS	12080010	1946-08-15	108	A
USGS	12080010	1946-08-16	105	A
USGS	12080010	1946-08-17	103	A
USGS	12080010	1946-08-18	103	A
USGS	12080010	1946-08-19	100	A
USGS	12080010	1946-08-20	100	A
USGS	12080010	1946-08-21	98.0	A
USGS	12080010	1946-08-22	98.0	A
USGS	12080010	1946-08-23	98.0	A
USGS	12080010	1946-08-24	98.0	A
USGS	12080010	1946-08-25	98.0	A
USGS	12080010	1946-08-26	98.0	A
USGS	12080010	1946-08-27	98.0	A
USGS	12080010	1946-08-28	98.0	A
USGS	12080010	1946-08-29	98.0	A
USGS	12080010	1946-08-30	98.0	A
USGS	12080010	1946-08-31	98.0	A
USGS	12080010	1946-09-01	98.0	A
USGS	12080010	1946-09-02	98.0	A
USGS	12080010	1946-09-03	98.0	A
USGS	12080010	1946-09-04	98.0	A
USGS	12080010	1946-09-05	103	A
USGS	12080010	1946-09-06	112	A
USGS	12080010	1946-09-07	105	A
USGS	12080010	1946-09-08	100	A
USGS	12080010	1946-09-09	98.0	A
USGS	12080010	1946-09-10	96.0	A
USGS	12080010	1946-09-11	94.0	A
USGS	12080010	1946-09-12	92.0	A
USGS	12080010	1946-09-13	92.0	A
USGS	12080010	1946-09-14	98.0	A
USGS	12080010	1946-09-15	108	A
USGS	12080010	1946-09-16	115	A
USGS	12080010	1946-09-17	122	A
USGS	12080010	1946-09-18	110	A
USGS	12080010	1946-09-19	100	A
USGS	12080010	1946-09-20	98.0	A
USGS	12080010	1946-09-21	94.0	A
USGS	12080010	1946-09-22	92.0	A
USGS	12080010	1946-09-23	92.0	A
USGS	12080010	1946-09-24	92.0	A
USGS	12080010	1946-09-25	90.0	A
USGS	12080010	1946-09-26	90.0	A
USGS	12080010	1946-09-27	88.0	A
USGS	12080010	1946-09-28	88.0	A
USGS	12080010	1946-09-29	88.0	A
USGS	12080010	1946-09-30	92.0	A
USGS	12080010	1946-10-01	92.0	A
USGS	12080010	1946-10-02	98.0	A
USGS	12080010	1946-10-03	94.0	A
USGS	12080010	1946-10-04	94.0	A
USGS	12080010	1946-10-05	92.0	A
USGS	12080010	1946-10-06	96.0	A
USGS	12080010	1946-10-07	98.0	A
USGS	12080010	1946-10-08	96.0	A
USGS	12080010	1946-10-09	96.0	A
USGS	12080010	1946-10-10	92.0	A
USGS	12080010	1946-10-11	90.0	A
USGS	12080010	1946-10-12	90.0	A
USGS	12080010	1946-10-13	88.0	A
USGS	12080010	1946-10-14	88.0	A
USGS	12080010	1946-10-15	88.0	A
USGS	12080010	1946-10-16	88.0	A
USGS	12080010	1946-10-17	88.0	A
USGS	12080010	1946-10-18	85.0	A
USGS	12080010	1946-10-19	90.0	A
USGS	12080010	1946-10-20	112	A
USGS	12080010	1946-10-21	242	A
USGS	12080010	1946-10-22	201	A
USGS	12080010	1946-10-23	208	A
USGS	12080010	1946-10-24	201	A
USGS	12080010	1946-10-25	218	A
USGS	12080010	1946-10-26	280	A
USGS	12080010	1946-10-27	308	A
USGS	12080010	1946-10-28	256	A
USGS	12080010	1946-10-29	214	A
USGS	12080010	1946-10-30	225	A
USGS	12080010	1946-10-31	245	A
USGS	12080010	1946-11-01	315	A
USGS	12080010	1946-11-02	327	A
USGS	12080010	1946-11-03	256	A
USGS	12080010	1946-11-04	218	A
USGS	12080010	1946-11-05	195	A
USGS	12080010	1946-11-06	189	A
USGS	12080010	1946-11-07	179	A
USGS	12080010	1946-11-08	173	A
USGS	12080010	1946-11-09	164	A
USGS	12080010	1946-11-10	158	A
USGS	12080010	1946-11-11	158	A
USGS	12080010	1946-11-12	152	A
USGS	12080010	1946-11-13	144	A
USGS	12080010	1946-11-14	141	A
USGS	12080010	1946-11-15	138	A
USGS	12080010	1946-11-16	136	A
USGS	12080010	1946-11-17	141	A
USGS	12080010	1946-11-18	670	A
USGS	12080010	1946-11-19	1600	A
USGS	12080010	1946-11-20	760	A
USGS	12080010	1946-11-21	534	A
USGS	12080010	1946-11-22	805	A
USGS	12080010	1946-11-23	1300	A
USGS	12080010	1946-11-24	1130	A
USGS	12080010	1946-11-25	938	A
USGS	12080010	1946-11-26	885	A
USGS	12080010	1946-11-27	938	A
USGS	12080010	1946-11-28	1140	A
USGS	12080010	1946-11-29	785	A
USGS	12080010	1946-11-30	660	A
USGS	12080010	1946-12-01	566	A
USGS	12080010	1946-12-02	512	A
USGS	12080010	1946-12-03	498	A
USGS	12080010	1946-12-04	765	A
USGS	12080010	1946-12-05	1700	A
USGS	12080010	1946-12-06	1460	A
USGS	12080010	1946-12-07	938	A
USGS	12080010	1946-12-08	860	A
USGS	12080010	1946-12-09	860	A
USGS	12080010	1946-12-10	1070	A
USGS	12080010	1946-12-11	1800	A
USGS	12080010	1946-12-12	2570	A
USGS	12080010	1946-12-13	2180	A
USGS	12080010	1946-12-14	1880	A
USGS	12080010	1946-12-15	1950	A
USGS	12080010	1946-12-16	1420	A
USGS	12080010	1946-12-17	1050	A
USGS	12080010	1946-12-18	875	A
USGS	12080010	1946-12-19	775	A
USGS	12080010	1946-12-20	685	A
USGS	12080010	1946-12-21	640	A
USGS	12080010	1946-12-22	582	A
USGS	12080010	1946-12-23	530	A
USGS	12080010	1946-12-24	498	A
USGS	12080010	1946-12-25	470	A
USGS	12080010	1946-12-26	446	A
USGS	12080010	1946-12-27	426	A
USGS	12080010	1946-12-28	402	A
USGS	12080010	1946-12-29	383	A
USGS	12080010	1946-12-30	366	A
USGS	12080010	1946-12-31	352	A
USGS	12080010	1947-01-01	344	A
USGS	12080010	1947-01-02	334	A
USGS	12080010	1947-01-03	317	A
USGS	12080010	1947-01-04	303	A
USGS	12080010	1947-01-05	303	A
USGS	12080010	1947-01-06	306	A
USGS	12080010	1947-01-07	296	A
USGS	12080010	1947-01-08	289	A
USGS	12080010	1947-01-09	279	A
USGS	12080010	1947-01-10	317	A
USGS	12080010	1947-01-11	394	A
USGS	12080010	1947-01-12	398	A
USGS	12080010	1947-01-13	376	A
USGS	12080010	1947-01-14	348	A
USGS	12080010	1947-01-15	313	A
USGS	12080010	1947-01-16	310	A
USGS	12080010	1947-01-17	303	A
USGS	12080010	1947-01-18	320	A
USGS	12080010	1947-01-19	474	A
USGS	12080010	1947-01-20	474	A
USGS	12080010	1947-01-21	450	A
USGS	12080010	1947-01-22	490	A
USGS	12080010	1947-01-23	577	A
USGS	12080010	1947-01-24	1100	A
USGS	12080010	1947-01-25	1740	A
USGS	12080010	1947-01-26	3060	A
USGS	12080010	1947-01-27	1730	A
USGS	12080010	1947-01-28	1020	A
USGS	12080010	1947-01-29	800	A
USGS	12080010	1947-01-30	708	A
USGS	12080010	1947-01-31	618	A
USGS	12080010	1947-02-01	685	A
USGS	12080010	1947-02-02	1840	A
USGS	12080010	1947-02-03	2020	A
USGS	12080010	1947-02-04	1110	A
USGS	12080010	1947-02-05	875	A
USGS	12080010	1947-02-06	730	A
USGS	12080010	1947-02-07	662	A
USGS	12080010	1947-02-08	618	A
USGS	12080010	1947-02-09	582	A
USGS	12080010	1947-02-10	550	A
USGS	12080010	1947-02-11	534	A
USGS	12080010	1947-02-12	582	A
USGS	12080010	1947-02-13	730	A
USGS	12080010	1947-02-14	1020	A
USGS	12080010	1947-02-15	1020	A
USGS	12080010	1947-02-16	825	A
USGS	12080010	1947-02-17	685	A
