# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-03-07 11:58:56 EST       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 12089500 NISQUALLY RIVER AT MCKENNA, WA
# -----------------------------------------------------------------------------------
#
# Data provided for site 12089500
#            TS   parameter     statistic     Description
#        148674       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	148674_00060_00003	148674_00060_00003_cd
USGS	12089500	1947-11-02	3890	A
USGS	12089500	1947-11-03	3910	A
USGS	12089500	1947-11-04	2470	A
USGS	12089500	1947-11-05	1610	A
USGS	12089500	1947-11-06	1730	A
USGS	12089500	1947-11-07	3830	A
USGS	12089500	1947-11-08	8960	A
USGS	12089500	1947-11-09	6790	A
USGS	12089500	1947-11-10	5780	A
USGS	12089500	1947-11-11	3730	A
USGS	12089500	1947-11-12	1820	A
USGS	12089500	1947-11-13	1740	A
USGS	12089500	1947-11-14	3430	A
USGS	12089500	1947-11-15	3910	A
USGS	12089500	1947-11-16	3560	A
USGS	12089500	1947-11-17	3450	A
USGS	12089500	1947-11-18	3550	A
USGS	12089500	1947-11-19	2740	A
USGS	12089500	1947-11-20	1770	A
USGS	12089500	1947-11-21	2160	A
USGS	12089500	1947-11-22	2020	A
USGS	12089500	1947-11-23	1810	A
USGS	12089500	1947-11-24	1680	A
USGS	12089500	1947-11-25	1310	A
USGS	12089500	1947-11-26	1310	A
USGS	12089500	1947-11-27	1120	A
USGS	12089500	1947-11-28	1120	A
USGS	12089500	1947-11-29	1060	A
USGS	12089500	1947-11-30	912	A
USGS	12089500	1947-12-01	1510	A
USGS	12089500	1947-12-02	2150	A
USGS	12089500	1947-12-03	2200	A
USGS	12089500	1947-12-04	1830	A
USGS	12089500	1947-12-05	1590	A
USGS	12089500	1947-12-06	1110	A
USGS	12089500	1947-12-07	756	A
USGS	12089500	1947-12-08	1160	A
USGS	12089500	1947-12-09	1170	A
USGS	12089500	1947-12-10	1280	A
USGS	12089500	1947-12-11	1270	A
USGS	12089500	1947-12-12	1270	A
USGS	12089500	1947-12-13	1090	A
USGS	12089500	1947-12-14	1120	A
USGS	12089500	1947-12-15	1580	A
USGS	12089500	1947-12-16	1670	A
USGS	12089500	1947-12-17	2110	A
USGS	12089500	1947-12-18	3950	A
USGS	12089500	1947-12-19	5520	A
USGS	12089500	1947-12-20	2710	A
USGS	12089500	1947-12-21	2260	A
USGS	12089500	1947-12-22	2090	A
USGS	12089500	1947-12-23	2500	A
USGS	12089500	1947-12-24	3530	A
USGS	12089500	1947-12-25	2340	A
USGS	12089500	1947-12-26	2350	A
USGS	12089500	1947-12-27	2270	A
USGS	12089500	1947-12-28	2910	A
USGS	12089500	1947-12-29	4000	A
USGS	12089500	1947-12-30	2660	A
USGS	12089500	1947-12-31	1950	A
USGS	12089500	1948-01-01	2610	A
USGS	12089500	1948-01-02	9170	A
USGS	12089500	1948-01-03	7630	A
USGS	12089500	1948-01-04	6050	A
USGS	12089500	1948-01-05	2350	A
USGS	12089500	1948-01-06	3020	A
USGS	12089500	1948-01-07	7060	A
USGS	12089500	1948-01-08	7060	A
USGS	12089500	1948-01-09	5980	A
USGS	12089500	1948-01-10	4790	A
USGS	12089500	1948-01-11	4190	A
USGS	12089500	1948-01-12	2080	A
USGS	12089500	1948-01-13	1880	A
USGS	12089500	1948-01-14	1770	A
USGS	12089500	1948-01-15	1880	A
USGS	12089500	1948-01-16	1790	A
USGS	12089500	1948-01-17	1720	A
USGS	12089500	1948-01-18	1440	A
USGS	12089500	1948-01-19	1500	A
USGS	12089500	1948-01-20	1580	A
USGS	12089500	1948-01-21	1380	A
USGS	12089500	1948-01-22	1140	A
USGS	12089500	1948-01-23	1200	A
USGS	12089500	1948-01-24	984	A
USGS	12089500	1948-01-25	658	A
USGS	12089500	1948-01-26	1210	A
USGS	12089500	1948-01-27	1380	A
USGS	12089500	1948-01-28	1290	A
USGS	12089500	1948-01-29	1300	A
USGS	12089500	1948-01-30	1370	A
USGS	12089500	1948-01-31	1220	A
USGS	12089500	1948-02-01	1100	A
USGS	12089500	1948-02-02	1200	A
USGS	12089500	1948-02-03	1430	A
USGS	12089500	1948-02-04	1480	A
USGS	12089500	1948-02-05	1510	A
USGS	12089500	1948-02-06	1700	A
USGS	12089500	1948-02-07	1380	A
USGS	12089500	1948-02-08	1320	A
USGS	12089500	1948-02-09	1690	A
USGS	12089500	1948-02-10	1620	A
USGS	12089500	1948-02-11	1480	A
USGS	12089500	1948-02-12	1520	A
USGS	12089500	1948-02-13	1440	A
USGS	12089500	1948-02-14	1450	A
USGS	12089500	1948-02-15	1680	A
USGS	12089500	1948-02-16	1800	A
USGS	12089500	1948-02-17	2080	A
USGS	12089500	1948-02-18	2240	A
USGS	12089500	1948-02-19	2380	A
USGS	12089500	1948-02-20	2180	A
USGS	12089500	1948-02-21	1570	A
USGS	12089500	1948-02-22	2710	A
USGS	12089500	1948-02-23	2730	A
USGS	12089500	1948-02-24	2710	A
USGS	12089500	1948-02-25	2760	A
USGS	12089500	1948-02-26	5150	A
USGS	12089500	1948-02-27	6040	A
USGS	12089500	1948-02-28	5480	A
USGS	12089500	1948-02-29	4270	A
USGS	12089500	1948-03-01	2560	A
USGS	12089500	1948-03-02	2540	A
USGS	12089500	1948-03-03	2410	A
USGS	12089500	1948-03-04	2300	A
USGS	12089500	1948-03-05	2250	A
USGS	12089500	1948-03-06	2190	A
USGS	12089500	1948-03-07	2120	A
USGS	12089500	1948-03-08	2240	A
USGS	12089500	1948-03-09	2280	A
USGS	12089500	1948-03-10	2250	A
USGS	12089500	1948-03-11	2300	A
USGS	12089500	1948-03-12	2260	A
USGS	12089500	1948-03-13	2250	A
USGS	12089500	1948-03-14	2160	A
USGS	12089500	1948-03-15	2070	A
USGS	12089500	1948-03-16	2050	A
USGS	12089500	1948-03-17	2070	A
USGS	12089500	1948-03-18	2150	A
USGS	12089500	1948-03-19	2160	A
USGS	12089500	1948-03-20	2170	A
USGS	12089500	1948-03-21	2140	A
USGS	12089500	1948-03-22	3610	A
USGS	12089500	1948-03-23	2920	A
USGS	12089500	1948-03-24	2660	A
USGS	12089500	1948-03-25	2630	A
USGS	12089500	1948-03-26	2360	A
USGS	12089500	1948-03-27	2230	A
USGS	12089500	1948-03-28	2230	A
USGS	12089500	1948-03-29	2230	A
USGS	12089500	1948-03-30	2250	A
USGS	12089500	1948-03-31	2190	A
USGS	12089500	1948-04-01	2100	A
USGS	12089500	1948-04-02	2160	A
USGS	12089500	1948-04-03	2330	A
USGS	12089500	1948-04-04	2100	A
USGS	12089500	1948-04-05	2140	A
USGS	12089500	1948-04-06	2070	A
USGS	12089500	1948-04-07	2050	A
USGS	12089500	1948-04-08	1940	A
USGS	12089500	1948-04-09	1940	A
USGS	12089500	1948-04-10	1950	A
USGS	12089500	1948-04-11	1870	A
USGS	12089500	1948-04-12	1850	A
USGS	12089500	1948-04-13	1880	A
USGS	12089500	1948-04-14	1820	A
USGS	12089500	1948-04-15	1830	A
USGS	12089500	1948-04-16	2110	A
USGS	12089500	1948-04-17	1680	A
USGS	12089500	1948-04-18	1420	A
USGS	12089500	1948-04-19	1490	A
USGS	12089500	1948-04-20	1320	A
USGS	12089500	1948-04-21	1180	A
USGS	12089500	1948-04-22	1260	A
USGS	12089500	1948-04-23	1300	A
USGS	12089500	1948-04-24	905	A
USGS	12089500	1948-04-25	1040	A
USGS	12089500	1948-04-26	1540	A
USGS	12089500	1948-04-27	1270	A
USGS	12089500	1948-04-28	1330	A
USGS	12089500	1948-04-29	1120	A
USGS	12089500	1948-04-30	1000	A
USGS	12089500	1948-05-01	796	A
USGS	12089500	1948-05-02	560	A
USGS	12089500	1948-05-03	1180	A
USGS	12089500	1948-05-04	1560	A
USGS	12089500	1948-05-05	1660	A
USGS	12089500	1948-05-06	3080	A
USGS	12089500	1948-05-07	2970	A
USGS	12089500	1948-05-08	2430	A
USGS	12089500	1948-05-09	2050	A
USGS	12089500	1948-05-10	2790	A
USGS	12089500	1948-05-11	2670	A
USGS	12089500	1948-05-12	3630	A
USGS	12089500	1948-05-13	3670	A
USGS	12089500	1948-05-14	3620	A
USGS	12089500	1948-05-15	1440	A
USGS	12089500	1948-05-16	584	A
USGS	12089500	1948-05-17	2760	A
USGS	12089500	1948-05-18	2170	A
USGS	12089500	1948-05-19	2140	A
USGS	12089500	1948-05-20	2030	A
USGS	12089500	1948-05-21	1550	A
USGS	12089500	1948-05-22	1010	A
USGS	12089500	1948-05-23	593	A
USGS	12089500	1948-05-24	2280	A
USGS	12089500	1948-05-25	2180	A
USGS	12089500	1948-05-26	2840	A
USGS	12089500	1948-05-27	4190	A
USGS	12089500	1948-05-28	5870	A
USGS	12089500	1948-05-29	2870	A
USGS	12089500	1948-05-30	1680	A
USGS	12089500	1948-05-31	4040	A
USGS	12089500	1948-06-01	7060	A
USGS	12089500	1948-06-02	3970	A
USGS	12089500	1948-06-03	3400	A
USGS	12089500	1948-06-04	2440	A
USGS	12089500	1948-06-05	962	A
USGS	12089500	1948-06-06	169	A
USGS	12089500	1948-06-07	952	A
USGS	12089500	1948-06-08	1360	A
USGS	12089500	1948-06-09	1700	A
USGS	12089500	1948-06-10	2000	A
USGS	12089500	1948-06-11	2690	A
USGS	12089500	1948-06-12	2350	A
USGS	12089500	1948-06-13	1320	A
USGS	12089500	1948-06-14	2970	A
USGS	12089500	1948-06-15	2720	A
USGS	12089500	1948-06-16	2630	A
USGS	12089500	1948-06-17	2470	A
USGS	12089500	1948-06-18	2300	A
USGS	12089500	1948-06-19	963	A
USGS	12089500	1948-06-20	210	A
USGS	12089500	1948-06-21	2240	A
USGS	12089500	1948-06-22	1550	A
USGS	12089500	1948-06-23	1400	A
USGS	12089500	1948-06-24	1250	A
USGS	12089500	1948-06-25	994	A
USGS	12089500	1948-06-26	812	A
USGS	12089500	1948-06-27	548	A
USGS	12089500	1948-06-28	842	A
USGS	12089500	1948-06-29	791	A
USGS	12089500	1948-06-30	554	A
USGS	12089500	1948-07-01	848	A
USGS	12089500	1948-07-02	1600	A
USGS	12089500	1948-07-03	842	A
USGS	12089500	1948-07-04	761	A
USGS	12089500	1948-07-05	530	A
USGS	12089500	1948-07-06	977	A
USGS	12089500	1948-07-07	1060	A
USGS	12089500	1948-07-08	1130	A
USGS	12089500	1948-07-09	1050	A
USGS	12089500	1948-07-10	986	A
USGS	12089500	1948-07-11	677	A
USGS	12089500	1948-07-12	853	A
USGS	12089500	1948-07-13	800	A
USGS	12089500	1948-07-14	558	A
USGS	12089500	1948-07-15	454	A
USGS	12089500	1948-07-16	414	A
USGS	12089500	1948-07-17	314	A
USGS	12089500	1948-07-18	334	A
USGS	12089500	1948-07-19	671	A
USGS	12089500	1948-07-20	606	A
USGS	12089500	1948-07-21	759	A
USGS	12089500	1948-07-22	679	A
USGS	12089500	1948-07-23	641	A
USGS	12089500	1948-07-24	520	A
USGS	12089500	1948-07-25	377	A
USGS	12089500	1948-07-26	475	A
USGS	12089500	1948-07-27	545	A
USGS	12089500	1948-07-28	514	A
USGS	12089500	1948-07-29	487	A
USGS	12089500	1948-07-30	460	A
USGS	12089500	1948-07-31	354	A
USGS	12089500	1948-08-01	250	A
USGS	12089500	1948-08-02	446	A
USGS	12089500	1948-08-03	568	A
USGS	12089500	1948-08-04	669	A
USGS	12089500	1948-08-05	602	A
USGS	12089500	1948-08-06	569	A
USGS	12089500	1948-08-07	354	A
USGS	12089500	1948-08-08	284	A
USGS	12089500	1948-08-09	560	A
USGS	12089500	1948-08-10	528	A
USGS	12089500	1948-08-11	534	A
USGS	12089500	1948-08-12	441	A
USGS	12089500	1948-08-13	523	A
USGS	12089500	1948-08-14	190	A
USGS	12089500	1948-08-15	164	A
USGS	12089500	1948-08-16	575	A
USGS	12089500	1948-08-17	538	A
USGS	12089500	1948-08-18	536	A
USGS	12089500	1948-08-19	455	A
USGS	12089500	1948-08-20	485	A
USGS	12089500	1948-08-21	538	A
USGS	12089500	1948-08-22	416	A
USGS	12089500	1948-08-23	476	A
USGS	12089500	1948-08-24	638	A
USGS	12089500	1948-08-25	857	A
USGS	12089500	1948-08-26	656	A
USGS	12089500	1948-08-27	518	A
USGS	12089500	1948-08-28	408	A
USGS	12089500	1948-08-29	365	A
USGS	12089500	1948-08-30	546	A
USGS	12089500	1948-08-31	591	A
USGS	12089500	1948-09-01	408	A
USGS	12089500	1948-09-02	418	A
USGS	12089500	1948-09-03	376	A
USGS	12089500	1948-09-04	333	A
USGS	12089500	1948-09-05	343	A
USGS	12089500	1948-09-06	182	A
USGS	12089500	1948-09-07	283	A
USGS	12089500	1948-09-08	428	A
USGS	12089500	1948-09-09	437	A
USGS	12089500	1948-09-10	468	A
USGS	12089500	1948-09-11	550	A
USGS	12089500	1948-09-12	299	A
USGS	12089500	1948-09-13	365	A
USGS	12089500	1948-09-14	442	A
USGS	12089500	1948-09-15	364	A
USGS	12089500	1948-09-16	337	A
USGS	12089500	1948-09-17	804	A
USGS	12089500	1948-09-18	537	A
USGS	12089500	1948-09-19	128	A
USGS	12089500	1948-09-20	459	A
USGS	12089500	1948-09-21	555	A
USGS	12089500	1948-09-22	286	A
USGS	12089500	1948-09-23	266	A
USGS	12089500	1948-09-24	291	A
USGS	12089500	1948-09-25	388	A
USGS	12089500	1948-09-26	510	A
USGS	12089500	1948-09-27	738	A
USGS	12089500	1948-09-28	828	A
USGS	12089500	1948-09-29	900	A
USGS	12089500	1948-09-30	749	A
USGS	12089500	1948-10-01	706	A
USGS	12089500	1948-10-02	675	A
USGS	12089500	1948-10-03	600	A
USGS	12089500	1948-10-04	819	A
USGS	12089500	1948-10-05	1120	A
USGS	12089500	1948-10-06	1080	A
USGS	12089500	1948-10-07	930	A
USGS	12089500	1948-10-08	882	A
USGS	12089500	1948-10-09	648	A
USGS	12089500	1948-10-10	804	A
USGS	12089500	1948-10-11	959	A
USGS	12089500	1948-10-12	1090	A
USGS	12089500	1948-10-13	1140	A
USGS	12089500	1948-10-14	1200	A
USGS	12089500	1948-10-15	1310	A
USGS	12089500	1948-10-16	701	A
USGS	12089500	1948-10-17	408	A
USGS	12089500	1948-10-18	942	A
USGS	12089500	1948-10-19	1140	A
USGS	12089500	1948-10-20	1100	A
USGS	12089500	1948-10-21	1020	A
USGS	12089500	1948-10-22	1160	A
USGS	12089500	1948-10-23	810	A
USGS	12089500	1948-10-24	689	A
USGS	12089500	1948-10-25	1050	A
USGS	12089500	1948-10-26	1300	A
USGS	12089500	1948-10-27	1220	A
USGS	12089500	1948-10-28	1230	A
USGS	12089500	1948-10-29	1200	A
USGS	12089500	1948-10-30	1230	A
USGS	12089500	1948-10-31	929	A
USGS	12089500	1948-11-01	1050	A
USGS	12089500	1948-11-02	1020	A
USGS	12089500	1948-11-03	1440	A
USGS	12089500	1948-11-04	1420	A
USGS	12089500	1948-11-05	1270	A
USGS	12089500	1948-11-06	790	A
USGS	12089500	1948-11-07	589	A
USGS	12089500	1948-11-08	980	A
USGS	12089500	1948-11-09	1240	A
USGS	12089500	1948-11-10	1310	A
USGS	12089500	1948-11-11	997	A
USGS	12089500	1948-11-12	1430	A
USGS	12089500	1948-11-13	1360	A
USGS	12089500	1948-11-14	1550	A
USGS	12089500	1948-11-15	1670	A
USGS	12089500	1948-11-16	1970	A
USGS	12089500	1948-11-17	1730	A
USGS	12089500	1948-11-18	1640	A
USGS	12089500	1948-11-19	1610	A
USGS	12089500	1948-11-20	1280	A
USGS	12089500	1948-11-21	1670	A
USGS	12089500	1948-11-22	1780	A
USGS	12089500	1948-11-23	1970	A
USGS	12089500	1948-11-24	2750	A
USGS	12089500	1948-11-25	2470	A
USGS	12089500	1948-11-26	2370	A
USGS	12089500	1948-11-27	1980	A
USGS	12089500	1948-11-28	2060	A
USGS	12089500	1948-11-29	2370	A
USGS	12089500	1948-11-30	2850	A
USGS	12089500	1948-12-01	3700	A
USGS	12089500	1948-12-02	5800	A
USGS	12089500	1948-12-03	5430	A
USGS	12089500	1948-12-04	3080	A
USGS	12089500	1948-12-05	2370	A
USGS	12089500	1948-12-06	2070	A
USGS	12089500	1948-12-07	2430	A
USGS	12089500	1948-12-08	2670	A
USGS	12089500	1948-12-09	4560	A
USGS	12089500	1948-12-10	7800	A
USGS	12089500	1948-12-11	6900	A
USGS	12089500	1948-12-12	6490	A
USGS	12089500	1948-12-13	5870	A
USGS	12089500	1948-12-14	3470	A
USGS	12089500	1948-12-15	2440	A
USGS	12089500	1948-12-16	2140	A
USGS	12089500	1948-12-17	2010	A
USGS	12089500	1948-12-18	1790	A
USGS	12089500	1948-12-19	1490	A
USGS	12089500	1948-12-20	2260	A
USGS	12089500	1948-12-21	2140	A
USGS	12089500	1948-12-22	1870	A
USGS	12089500	1948-12-23	1890	A
USGS	12089500	1948-12-24	1820	A
USGS	12089500	1948-12-25	1040	A
USGS	12089500	1948-12-26	929	A
USGS	12089500	1948-12-27	1440	A
USGS	12089500	1948-12-28	1660	A
USGS	12089500	1948-12-29	1700	A
USGS	12089500	1948-12-30	1680	A
USGS	12089500	1948-12-31	1760	A
USGS	12089500	1949-01-01	982	A
USGS	12089500	1949-01-02	648	A
USGS	12089500	1949-01-03	1560	A
USGS	12089500	1949-01-04	1530	A
USGS	12089500	1949-01-05	1590	A
USGS	12089500	1949-01-06	1710	A
USGS	12089500	1949-01-07	1910	A
USGS	12089500	1949-01-08	1250	A
USGS	12089500	1949-01-09	743	A
USGS	12089500	1949-01-10	1310	A
USGS	12089500	1949-01-11	1440	A
USGS	12089500	1949-01-12	1350	A
USGS	12089500	1949-01-13	1340	A
USGS	12089500	1949-01-14	1320	A
USGS	12089500	1949-01-15	1250	A
USGS	12089500	1949-01-16	991	A
USGS	12089500	1949-01-17	1150	A
USGS	12089500	1949-01-18	1340	A
USGS	12089500	1949-01-19	1400	A
USGS	12089500	1949-01-20	1880	A
USGS	12089500	1949-01-21	1780	A
USGS	12089500	1949-01-22	1430	A
USGS	12089500	1949-01-23	1370	A
USGS	12089500	1949-01-24	1450	A
USGS	12089500	1949-01-25	1450	A
USGS	12089500	1949-01-26	1910	A
USGS	12089500	1949-01-27	1870	A
USGS	12089500	1949-01-28	1830	A
USGS	12089500	1949-01-29	1880	A
USGS	12089500	1949-01-30	1770	A
USGS	12089500	1949-01-31	1490	A
USGS	12089500	1949-02-01	1450	A
USGS	12089500	1949-02-02	1370	A
USGS	12089500	1949-02-03	1350	A
USGS	12089500	1949-02-04	1540	A
USGS	12089500	1949-02-05	1170	A
USGS	12089500	1949-02-06	998	A
USGS	12089500	1949-02-07	1270	A
USGS	12089500	1949-02-08	1460	A
USGS	12089500	1949-02-09	1510	A
USGS	12089500	1949-02-10	2390	A
USGS	12089500	1949-02-11	2210	A
USGS	12089500	1949-02-12	1760	A
USGS	12089500	1949-02-13	2180	A
USGS	12089500	1949-02-14	1710	A
USGS	12089500	1949-02-15	1620	A
USGS	12089500	1949-02-16	2240	A
USGS	12089500	1949-02-17	4420	A
USGS	12089500	1949-02-18	3280	A
USGS	12089500	1949-02-19	2600	A
USGS	12089500	1949-02-20	2140	A
USGS	12089500	1949-02-21	2750	A
USGS	12089500	1949-02-22	4130	A
USGS	12089500	1949-02-23	3930	A
USGS	12089500	1949-02-24	3290	A
USGS	12089500	1949-02-25	2870	A
USGS	12089500	1949-02-26	2710	A
USGS	12089500	1949-02-27	2580	A
USGS	12089500	1949-02-28	2610	A
USGS	12089500	1949-03-01	2340	A
USGS	12089500	1949-03-02	2470	A
USGS	12089500	1949-03-03	2340	A
USGS	12089500	1949-03-04	2360	A
USGS	12089500	1949-03-05	2180	A
USGS	12089500	1949-03-06	1920	A
USGS	12089500	1949-03-07	2080	A
USGS	12089500	1949-03-08	2050	A
USGS	12089500	1949-03-09	2120	A
USGS	12089500	1949-03-10	2190	A
USGS	12089500	1949-03-11	2020	A
USGS	12089500	1949-03-12	1940	A
USGS	12089500	1949-03-13	2070	A
USGS	12089500	1949-03-14	2130	A
USGS	12089500	1949-03-15	2070	A
USGS	12089500	1949-03-16	2170	A
USGS	12089500	1949-03-17	2240	A
USGS	12089500	1949-03-18	2160	A
USGS	12089500	1949-03-19	2330	A
USGS	12089500	1949-03-20	2210	A
USGS	12089500	1949-03-21	2220	A
USGS	12089500	1949-03-22	2090	A
USGS	12089500	1949-03-23	2130	A
USGS	12089500	1949-03-24	2000	A
USGS	12089500	1949-03-25	1950	A
USGS	12089500	1949-03-26	1790	A
USGS	12089500	1949-03-27	1700	A
USGS	12089500	1949-03-28	1720	A
USGS	12089500	1949-03-29	1850	A
USGS	12089500	1949-03-30	2110	A
USGS	12089500	1949-03-31	2020	A
USGS	12089500	1949-04-01	2020	A
USGS	12089500	1949-04-02	1930	A
USGS	12089500	1949-04-03	1870	A
USGS	12089500	1949-04-04	1860	A
USGS	12089500	1949-04-05	1920	A
USGS	12089500	1949-04-06	1940	A
USGS	12089500	1949-04-07	1910	A
USGS	12089500	1949-04-08	1900	A
USGS	12089500	1949-04-09	1630	A
USGS	12089500	1949-04-10	1710	A
USGS	12089500	1949-04-11	1820	A
USGS	12089500	1949-04-12	1960	A
USGS	12089500	1949-04-13	1610	A
USGS	12089500	1949-04-14	1570	A
USGS	12089500	1949-04-15	1620	A
USGS	12089500	1949-04-16	1650	A
USGS	12089500	1949-04-17	1610	A
USGS	12089500	1949-04-18	1810	A
USGS	12089500	1949-04-19	1910	A
USGS	12089500	1949-04-20	1820	A
USGS	12089500	1949-04-21	1940	A
USGS	12089500	1949-04-22	1890	A
USGS	12089500	1949-04-23	1780	A
USGS	12089500	1949-04-24	1720	A
USGS	12089500	1949-04-25	1750	A
USGS	12089500	1949-04-26	1760	A
USGS	12089500	1949-04-27	1750	A
USGS	12089500	1949-04-28	1700	A
USGS	12089500	1949-04-29	1870	A
USGS	12089500	1949-04-30	1710	A
USGS	12089500	1949-05-01	1590	A
USGS	12089500	1949-05-02	2260	A
USGS	12089500	1949-05-03	2610	A
USGS	12089500	1949-05-04	3030	A
USGS	12089500	1949-05-05	2600	A
USGS	12089500	1949-05-06	2280	A
USGS	12089500	1949-05-07	2070	A
USGS	12089500	1949-05-08	2310	A
USGS	12089500	1949-05-09	2670	A
USGS	12089500	1949-05-10	3240	A
USGS	12089500	1949-05-11	3240	A
USGS	12089500	1949-05-12	4160	A
USGS	12089500	1949-05-13	5010	A
USGS	12089500	1949-05-14	4700	A
USGS	12089500	1949-05-15	4520	A
USGS	12089500	1949-05-16	5080	A
USGS	12089500	1949-05-17	4460	A
USGS	12089500	1949-05-18	3590	A
USGS	12089500	1949-05-19	2680	A
USGS	12089500	1949-05-20	1990	A
USGS	12089500	1949-05-21	434	A
USGS	12089500	1949-05-22	314	A
USGS	12089500	1949-05-23	820	A
USGS	12089500	1949-05-24	848	A
USGS	12089500	1949-05-25	1410	A
USGS	12089500	1949-05-26	2920	A
USGS	12089500	1949-05-27	3310	A
USGS	12089500	1949-05-28	3110	A
USGS	12089500	1949-05-29	1890	A
USGS	12089500	1949-05-30	1950	A
USGS	12089500	1949-05-31	1320	A
USGS	12089500	1949-06-01	1400	A
USGS	12089500	1949-06-02	1360	A
USGS	12089500	1949-06-03	1260	A
USGS	12089500	1949-06-04	956	A
USGS	12089500	1949-06-05	966	A
USGS	12089500	1949-06-06	842	A
USGS	12089500	1949-06-07	424	A
USGS	12089500	1949-06-08	916	A
USGS	12089500	1949-06-09	1330	A
USGS	12089500	1949-06-10	1540	A
USGS	12089500	1949-06-11	1400	A
USGS	12089500	1949-06-12	1580	A
USGS	12089500	1949-06-13	1590	A
USGS	12089500	1949-06-14	1220	A
USGS	12089500	1949-06-15	858	A
USGS	12089500	1949-06-16	1390	A
USGS	12089500	1949-06-17	1500	A
USGS	12089500	1949-06-18	1400	A
USGS	12089500	1949-06-19	1320	A
USGS	12089500	1949-06-20	1180	A
USGS	12089500	1949-06-21	862	A
USGS	12089500	1949-06-22	1030	A
USGS	12089500	1949-06-23	1110	A
USGS	12089500	1949-06-24	1090	A
USGS	12089500	1949-06-25	989	A
USGS	12089500	1949-06-26	874	A
USGS	12089500	1949-06-27	1190	A
USGS	12089500	1949-06-28	1180	A
USGS	12089500	1949-06-29	1250	A
USGS	12089500	1949-06-30	1200	A
USGS	12089500	1949-07-01	1180	A
USGS	12089500	1949-07-02	979	A
USGS	12089500	1949-07-03	614	A
USGS	12089500	1949-07-04	208	A
USGS	12089500	1949-07-05	472	A
USGS	12089500	1949-07-06	522	A
USGS	12089500	1949-07-07	452	A
USGS	12089500	1949-07-08	422	A
USGS	12089500	1949-07-09	332	A
USGS	12089500	1949-07-10	509	A
USGS	12089500	1949-07-11	602	A
USGS	12089500	1949-07-12	691	A
USGS	12089500	1949-07-13	717	A
USGS	12089500	1949-07-14	715	A
USGS	12089500	1949-07-15	923	A
