# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-03-06 20:48:28 EST       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 12045500 ELWHA RIVER AT MCDONALD BR NEAR PORT ANGELES, WA
# -----------------------------------------------------------------------------------
#
# Data provided for site 12045500
#            TS   parameter     statistic     Description
#        148527       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	148527_00060_00003	148527_00060_00003_cd
USGS	12045500	1898-02-06	2860	A
USGS	12045500	1898-02-07	2890	A
USGS	12045500	1898-02-08	2860	A
USGS	12045500	1898-02-09	1980	A
USGS	12045500	1898-02-10	1940	A
USGS	12045500	1898-02-11	2690	A
USGS	12045500	1898-02-12	2600	A
USGS	12045500	1898-02-13	2780	A
USGS	12045500	1898-02-14	2720	A
USGS	12045500	1898-02-15	3260	A
USGS	12045500	1898-02-16	3140	A
USGS	12045500	1898-02-17	2380	A
USGS	12045500	1898-02-18	2280	A
USGS	12045500	1898-02-19	2080	A
USGS	12045500	1898-02-20	2250	A
USGS	12045500	1898-02-21	2110	A
USGS	12045500	1898-02-22	2080	A
USGS	12045500	1898-02-23	1980	A
USGS	12045500	1898-02-24	1750	A
USGS	12045500	1898-02-25	1680	A
USGS	12045500	1898-02-26	1640	A
USGS	12045500	1898-02-27	1680	A
USGS	12045500	1898-02-28	1680	A
USGS	12045500	1898-03-01	1680	A
USGS	12045500	1898-03-02	1640	A
USGS	12045500	1898-03-03	1560	A
USGS	12045500	1898-03-04	1860	A
USGS	12045500	1898-03-05	1820	A
USGS	12045500	1898-03-06	1600	A
USGS	12045500	1898-03-07	1520	A
USGS	12045500	1898-03-08	1480	A
USGS	12045500	1898-03-09	1430	A
USGS	12045500	1898-03-10	1380	A
USGS	12045500	1898-03-11	1290	A
USGS	12045500	1898-03-12	1520	A
USGS	12045500	1898-03-13	1480	A
USGS	12045500	1898-03-14	1430	A
USGS	12045500	1898-03-15	1290	A
USGS	12045500	1898-03-16	1240	A
USGS	12045500	1898-03-17	1150	A
USGS	12045500	1898-03-18	1090	A
USGS	12045500	1898-03-19	1150	A
USGS	12045500	1898-03-20	1150	A
USGS	12045500	1898-03-21	1020	A
USGS	12045500	1898-03-22	967	A
USGS	12045500	1898-03-23	1150	A
USGS	12045500	1898-03-24	1090	A
USGS	12045500	1898-03-25	967	A
USGS	12045500	1898-03-26	911	A
USGS	12045500	1898-03-27	855	A
USGS	12045500	1898-03-28	799	A
USGS	12045500	1898-03-29	743	A
USGS	12045500	1898-03-30	743	A
USGS	12045500	1898-03-31	687	A
USGS	12045500	1898-04-01	687	A
USGS	12045500	1898-04-02	687	A
USGS	12045500	1898-04-03	743	A
USGS	12045500	1898-04-04	743	A
USGS	12045500	1898-04-05	799	A
USGS	12045500	1898-04-06	799	A
USGS	12045500	1898-04-07	1090	A
USGS	12045500	1898-04-08	1150	A
USGS	12045500	1898-04-09	1600	A
USGS	12045500	1898-04-10	1520	A
USGS	12045500	1898-04-11	1020	A
USGS	12045500	1898-04-12	1020	A
USGS	12045500	1898-04-13	1240	A
USGS	12045500	1898-04-14	1290	A
USGS	12045500	1898-04-15	1290	A
USGS	12045500	1898-04-16	1290	A
USGS	12045500	1898-04-17	1290	A
USGS	12045500	1898-04-18	1150	A
USGS	12045500	1898-04-19	1020	A
USGS	12045500	1898-04-20	967	A
USGS	12045500	1898-04-21	911	A
USGS	12045500	1898-04-22	1430	A
USGS	12045500	1898-04-23	1340	A
USGS	12045500	1898-04-24	1380	A
USGS	12045500	1898-04-25	2150	A
USGS	12045500	1898-04-26	1680	A
USGS	12045500	1898-04-27	1600	A
USGS	12045500	1898-04-28	1560	A
USGS	12045500	1898-04-29	1680	A
USGS	12045500	1898-04-30	1680	A
USGS	12045500	1898-05-01	1640	A
USGS	12045500	1898-05-02	1600	A
USGS	12045500	1898-05-03	1640	A
USGS	12045500	1898-05-04	2080	A
USGS	12045500	1898-05-05	2040	A
USGS	12045500	1898-05-06	2010	A
USGS	12045500	1898-05-07	1980	A
USGS	12045500	1898-05-08	1240	A
USGS	12045500	1898-05-09	1680	A
USGS	12045500	1898-05-10	1980	A
USGS	12045500	1898-05-11	1900	A
USGS	12045500	1898-05-12	2110	A
USGS	12045500	1898-05-13	1980	A
USGS	12045500	1898-05-14	1980	A
USGS	12045500	1898-05-15	2380	A
USGS	12045500	1898-05-16	2510	A
USGS	12045500	1898-05-17	2600	A
USGS	12045500	1898-05-18	2250	A
USGS	12045500	1898-05-19	2180	A
USGS	12045500	1898-05-20	1980	A
USGS	12045500	1898-05-21	2350	A
USGS	12045500	1898-05-22	1290	A
USGS	12045500	1898-05-23	1820	A
USGS	12045500	1898-05-24	1680	A
USGS	12045500	1898-05-25	2540	A
USGS	12045500	1898-05-26	2350	A
USGS	12045500	1898-05-27	2380	A
USGS	12045500	1898-05-28	2320	A
USGS	12045500	1898-05-29	2010	A
USGS	12045500	1898-05-30	1940	A
USGS	12045500	1898-05-31	1790	A
USGS	12045500	1898-06-01	1790	A
USGS	12045500	1898-06-02	1710	A
USGS	12045500	1898-06-03	1640	A
USGS	12045500	1898-06-04	1750	A
USGS	12045500	1898-06-05	1980	A
USGS	12045500	1898-06-06	2350	A
USGS	12045500	1898-06-07	2450	A
USGS	12045500	1898-06-08	2570	A
USGS	12045500	1898-06-09	2640	A
USGS	12045500	1898-06-10	2660	A
USGS	12045500	1898-06-11	2450	A
USGS	12045500	1898-06-12	2320	A
USGS	12045500	1898-06-13	2320	A
USGS	12045500	1898-06-14	2250	A
USGS	12045500	1898-06-15	2250	A
USGS	12045500	1898-06-16	2660	A
USGS	12045500	1898-06-17	2480	A
USGS	12045500	1898-06-18	2690	A
USGS	12045500	1898-06-19	3280	A
USGS	12045500	1898-06-20	2510	A
USGS	12045500	1898-06-21	2220	A
USGS	12045500	1898-06-22	2110	A
USGS	12045500	1898-06-23	2080	A
USGS	12045500	1898-06-24	1980	A
USGS	12045500	1898-06-25	2010	A
USGS	12045500	1898-06-26	1980	A
USGS	12045500	1898-06-27	2040	A
USGS	12045500	1898-06-28	1980	A
USGS	12045500	1898-06-29	1940	A
USGS	12045500	1898-06-30	1900	A
USGS	12045500	1898-07-01	2110	A
USGS	12045500	1898-07-02	2110	A
USGS	12045500	1898-07-03	2250	A
USGS	12045500	1898-07-04	2080	A
USGS	12045500	1898-07-05	1680	A
USGS	12045500	1898-07-06	1640	A
USGS	12045500	1898-07-07	1600	A
USGS	12045500	1898-07-08	1600	A
USGS	12045500	1898-07-09	1680	A
USGS	12045500	1898-07-10	1710	A
USGS	12045500	1898-07-11	1790	A
USGS	12045500	1898-07-12	2110	A
USGS	12045500	1898-07-13	1860	A
USGS	12045500	1898-07-14	1820	A
USGS	12045500	1898-07-15	1710	A
USGS	12045500	1898-07-16	1680	A
USGS	12045500	1898-07-17	2380	A
USGS	12045500	1898-07-18	2040	A
USGS	12045500	1898-07-19	1900	A
USGS	12045500	1898-07-20	1430	A
USGS	12045500	1898-07-21	1290	A
USGS	12045500	1898-07-22	1900	A
USGS	12045500	1898-07-23	1430	A
USGS	12045500	1898-07-24	1480	A
USGS	12045500	1898-07-25	1560	A
USGS	12045500	1898-07-26	1520	A
USGS	12045500	1898-07-27	1520	A
USGS	12045500	1898-07-28	1480	A
USGS	12045500	1898-07-29	1640	A
USGS	12045500	1898-07-30	1680	A
USGS	12045500	1898-07-31	1710	A
USGS	12045500	1898-08-01	1380	A
USGS	12045500	1898-08-02	1480	A
USGS	12045500	1898-08-03	1600	A
USGS	12045500	1898-08-04	1560	A
USGS	12045500	1898-08-05	1520	A
USGS	12045500	1898-08-06	1480	A
USGS	12045500	1898-08-07	1430	A
USGS	12045500	1898-08-08	1380	A
USGS	12045500	1898-08-09	1560	A
USGS	12045500	1898-08-10	1560	A
USGS	12045500	1898-08-11	1560	A
USGS	12045500	1898-08-12	1340	A
USGS	12045500	1898-08-13	1290	A
USGS	12045500	1898-08-14	1290	A
USGS	12045500	1898-08-15	1240	A
USGS	12045500	1898-08-16	1150	A
USGS	12045500	1898-08-17	1020	A
USGS	12045500	1898-08-18	1020	A
USGS	12045500	1898-08-19	967	A
USGS	12045500	1898-08-20	1090	A
USGS	12045500	1898-08-21	1090	A
USGS	12045500	1898-08-22	1020	A
USGS	12045500	1898-08-23	1020	A
USGS	12045500	1898-08-24	967	A
USGS	12045500	1898-08-25	1020	A
USGS	12045500	1898-08-26	967	A
USGS	12045500	1898-08-27	967	A
USGS	12045500	1898-08-28	687	A
USGS	12045500	1898-08-29	967	A
USGS	12045500	1898-08-30	911	A
USGS	12045500	1898-08-31	631	A
USGS	12045500	1898-09-01	631	A
USGS	12045500	1898-09-02	631	A
USGS	12045500	1898-09-03	575	A
USGS	12045500	1898-09-04	470	A
USGS	12045500	1898-09-05	470	A
USGS	12045500	1898-09-06	470	A
USGS	12045500	1898-09-07	520	A
USGS	12045500	1898-09-08	520	A
USGS	12045500	1898-09-09	575	A
USGS	12045500	1898-09-10	520	A
USGS	12045500	1898-09-11	520	A
USGS	12045500	1898-09-12	575	A
USGS	12045500	1898-09-13	520	A
USGS	12045500	1898-09-14	470	A
USGS	12045500	1898-09-15	470	A
USGS	12045500	1898-09-16	520	A
USGS	12045500	1898-09-17	520	A
USGS	12045500	1898-09-18	520	A
USGS	12045500	1898-09-19	520	A
USGS	12045500	1898-09-20	743	A
USGS	12045500	1898-09-21	1560	A
USGS	12045500	1898-09-22	2110	A
USGS	12045500	1898-09-23	1240	A
USGS	12045500	1898-09-24	1090	A
USGS	12045500	1898-09-25	575	A
USGS	12045500	1898-09-26	520	A
USGS	12045500	1898-09-27	470	A
USGS	12045500	1898-09-28	520	A
USGS	12045500	1898-09-29	1200	A
USGS	12045500	1898-09-30	799	A
USGS	12045500	1898-10-01	743	A
USGS	12045500	1898-10-02	575	A
USGS	12045500	1898-10-03	470	A
USGS	12045500	1898-10-04	470	A
USGS	12045500	1898-10-05	470	A
USGS	12045500	1898-10-06	470	A
USGS	12045500	1898-10-07	400	A
USGS	12045500	1898-10-08	400	A
USGS	12045500	1898-10-09	365	A
USGS	12045500	1898-10-10	330	A
USGS	12045500	1898-10-11	330	A
USGS	12045500	1898-10-12	435	A
USGS	12045500	1898-10-13	2320	A
USGS	12045500	1898-10-14	2920	A
USGS	12045500	1898-10-15	2040	A
USGS	12045500	1898-10-16	1520	A
USGS	12045500	1898-10-17	1430	A
USGS	12045500	1898-10-18	1240	A
USGS	12045500	1898-10-19	1150	A
USGS	12045500	1898-10-20	1020	A
USGS	12045500	1898-10-21	1020	A
USGS	12045500	1898-10-22	967	A
USGS	12045500	1898-10-23	799	A
USGS	12045500	1898-10-24	743	A
USGS	12045500	1898-10-25	631	A
USGS	12045500	1898-10-26	631	A
USGS	12045500	1898-10-27	687	A
USGS	12045500	1898-10-28	687	A
USGS	12045500	1898-10-29	687	A
USGS	12045500	1898-10-30	799	A
USGS	12045500	1898-10-31	799	A
USGS	12045500	1898-11-01	1560	A
USGS	12045500	1898-11-02	1680	A
USGS	12045500	1898-11-03	1340	A
USGS	12045500	1898-11-04	1380	A
USGS	12045500	1898-11-05	1340	A
USGS	12045500	1898-11-06	1340	A
USGS	12045500	1898-11-07	1240	A
USGS	12045500	1898-11-08	911	A
USGS	12045500	1898-11-09	911	A
USGS	12045500	1898-11-10	911	A
USGS	12045500	1898-11-11	799	A
USGS	12045500	1898-11-12	743	A
USGS	12045500	1898-11-13	743	A
USGS	12045500	1898-11-14	687	A
USGS	12045500	1898-11-15	687	A
USGS	12045500	1898-11-16	855	A
USGS	12045500	1898-11-17	911	A
USGS	12045500	1898-11-18	1240	A
USGS	12045500	1898-11-19	1150	A
USGS	12045500	1898-11-20	911	A
USGS	12045500	1898-11-21	911	A
USGS	12045500	1898-11-22	855	A
USGS	12045500	1898-11-23	799	A
USGS	12045500	1898-11-24	799	A
USGS	12045500	1898-11-25	911	A
USGS	12045500	1898-11-26	799	A
USGS	12045500	1898-11-27	1340	A
USGS	12045500	1898-11-28	1380	A
USGS	12045500	1898-11-29	1240	A
USGS	12045500	1898-11-30	1600	A
USGS	12045500	1898-12-01	1150	A
USGS	12045500	1898-12-02	1020	A
USGS	12045500	1898-12-03	911	A
USGS	12045500	1898-12-04	855	A
USGS	12045500	1898-12-05	855	A
USGS	12045500	1898-12-06	687	A
USGS	12045500	1898-12-07	575	A
USGS	12045500	1898-12-08	575	A
USGS	12045500	1898-12-09	575	A
USGS	12045500	1898-12-10	575	A
USGS	12045500	1898-12-11	520	A
USGS	12045500	1898-12-12	520	A
USGS	12045500	1898-12-13	520	A
USGS	12045500	1898-12-14	520	A
USGS	12045500	1898-12-15	575	A
USGS	12045500	1898-12-16	631	A
USGS	12045500	1898-12-17	687	A
USGS	12045500	1898-12-18	743	A
USGS	12045500	1898-12-19	1820	A
USGS	12045500	1898-12-20	1560	A
USGS	12045500	1898-12-21	1150	A
USGS	12045500	1898-12-22	1090	A
USGS	12045500	1898-12-23	1020	A
USGS	12045500	1898-12-24	1020	A
USGS	12045500	1898-12-25	1090	A
USGS	12045500	1898-12-26	3310	A
USGS	12045500	1898-12-27	3170	A
USGS	12045500	1898-12-28	3030	A
USGS	12045500	1898-12-29	2800	A
USGS	12045500	1898-12-30	2110	A
USGS	12045500	1898-12-31	2080	A
USGS	12045500	1899-01-01	1210	A
USGS	12045500	1899-01-02	1210	A
USGS	12045500	1899-01-03	1080	A
USGS	12045500	1899-01-04	920	A
USGS	12045500	1899-01-05	840	A
USGS	12045500	1899-01-06	740	A
USGS	12045500	1899-01-07	710	A
USGS	12045500	1899-01-08	660	A
USGS	12045500	1899-01-09	710	A
USGS	12045500	1899-01-10	1210	A
USGS	12045500	1899-01-11	840	A
USGS	12045500	1899-01-12	770	A
USGS	12045500	1899-01-13	805	A
USGS	12045500	1899-01-14	1080	A
USGS	12045500	1899-01-15	840	A
USGS	12045500	1899-01-16	920	A
USGS	12045500	1899-01-17	1770	A
USGS	12045500	1899-01-18	2820	A
USGS	12045500	1899-01-19	2220	A
USGS	12045500	1899-01-20	3270	A
USGS	12045500	1899-01-21	3320	A
USGS	12045500	1899-01-22	2420	A
USGS	12045500	1899-01-23	2120	A
USGS	12045500	1899-01-24	1770	A
USGS	12045500	1899-01-25	2020	A
USGS	12045500	1899-01-26	1720	A
USGS	12045500	1899-01-27	1630	A
USGS	12045500	1899-01-28	1540	A
USGS	12045500	1899-01-29	1440	A
USGS	12045500	1899-01-30	1300	A
USGS	12045500	1899-01-31	1630	A
USGS	12045500	1899-02-01	1340	A
USGS	12045500	1899-02-02	1080	A
USGS	12045500	1899-02-03	1000	A
USGS	12045500	1899-02-04	920	A
USGS	12045500	1899-02-05	880	A
USGS	12045500	1899-02-06	805	A
USGS	12045500	1899-02-07	770	A
USGS	12045500	1899-02-08	1120	A
USGS	12045500	1899-02-09	1490	A
USGS	12045500	1899-02-10	1040	A
USGS	12045500	1899-02-11	1000	A
USGS	12045500	1899-02-12	1160	A
USGS	12045500	1899-02-13	1210	A
USGS	12045500	1899-02-14	1630	A
USGS	12045500	1899-02-15	3270	A
USGS	12045500	1899-02-16	3320	A
USGS	12045500	1899-02-17	1970	A
USGS	12045500	1899-02-18	1820	A
USGS	12045500	1899-02-19	1770	A
USGS	12045500	1899-02-20	1580	A
USGS	12045500	1899-02-21	1260	A
USGS	12045500	1899-02-22	1160	A
USGS	12045500	1899-02-23	1340	A
USGS	12045500	1899-02-24	1160	A
USGS	12045500	1899-02-25	1080	A
USGS	12045500	1899-02-26	1210	A
USGS	12045500	1899-02-27	1000	A
USGS	12045500	1899-02-28	960	A
USGS	12045500	1899-03-01	920	A
USGS	12045500	1899-03-02	880	A
USGS	12045500	1899-03-03	740	A
USGS	12045500	1899-03-04	710	A
USGS	12045500	1899-03-05	710	A
USGS	12045500	1899-03-06	710	A
USGS	12045500	1899-03-07	1040	A
USGS	12045500	1899-03-08	1210	A
USGS	12045500	1899-03-09	880	A
USGS	12045500	1899-03-10	840	A
USGS	12045500	1899-03-11	805	A
USGS	12045500	1899-03-12	740	A
USGS	12045500	1899-03-13	710	A
USGS	12045500	1899-03-14	685	A
USGS	12045500	1899-03-15	615	A
USGS	12045500	1899-03-16	595	A
USGS	12045500	1899-03-17	615	A
USGS	12045500	1899-03-18	710	A
USGS	12045500	1899-03-19	575	A
USGS	12045500	1899-03-20	562	A
USGS	12045500	1899-03-21	575	A
USGS	12045500	1899-03-22	562	A
USGS	12045500	1899-03-23	562	A
USGS	12045500	1899-03-24	540	A
USGS	12045500	1899-03-25	540	A
USGS	12045500	1899-03-26	510	A
USGS	12045500	1899-03-27	520	A
USGS	12045500	1899-03-28	510	A
USGS	12045500	1899-03-29	530	A
USGS	12045500	1899-03-30	550	A
USGS	12045500	1899-03-31	540	A
USGS	12045500	1899-04-01	550	A
USGS	12045500	1899-04-02	540	A
USGS	12045500	1899-04-03	520	A
USGS	12045500	1899-04-04	530	A
USGS	12045500	1899-04-05	530	A
USGS	12045500	1899-04-06	530	A
USGS	12045500	1899-04-07	562	A
USGS	12045500	1899-04-08	575	A
USGS	12045500	1899-04-09	562	A
USGS	12045500	1899-04-10	710	A
USGS	12045500	1899-04-11	1680	A
USGS	12045500	1899-04-12	1920	A
USGS	12045500	1899-04-13	1720	A
USGS	12045500	1899-04-14	1000	A
USGS	12045500	1899-04-15	920	A
USGS	12045500	1899-04-16	805	A
USGS	12045500	1899-04-17	770	A
USGS	12045500	1899-04-18	740	A
USGS	12045500	1899-04-19	685	A
USGS	12045500	1899-04-20	660	A
USGS	12045500	1899-04-21	660	A
USGS	12045500	1899-04-22	637	A
USGS	12045500	1899-04-23	637	A
USGS	12045500	1899-04-24	660	A
USGS	12045500	1899-04-25	637	A
USGS	12045500	1899-04-26	615	A
USGS	12045500	1899-04-27	595	A
USGS	12045500	1899-04-28	637	A
USGS	12045500	1899-04-29	660	A
USGS	12045500	1899-04-30	637	A
USGS	12045500	1899-05-01	615	A
USGS	12045500	1899-05-02	595	A
USGS	12045500	1899-05-03	575	A
USGS	12045500	1899-05-04	575	A
USGS	12045500	1899-05-05	637	A
USGS	12045500	1899-05-06	637	A
USGS	12045500	1899-05-07	740	A
USGS	12045500	1899-05-08	1490	A
USGS	12045500	1899-05-09	1770	A
USGS	12045500	1899-05-10	1720	A
USGS	12045500	1899-05-11	1630	A
USGS	12045500	1899-05-12	1630	A
USGS	12045500	1899-05-13	1490	A
USGS	12045500	1899-05-14	1340	A
USGS	12045500	1899-05-15	1300	A
USGS	12045500	1899-05-16	1260	A
USGS	12045500	1899-05-17	840	A
USGS	12045500	1899-05-18	840	A
USGS	12045500	1899-05-19	880	A
USGS	12045500	1899-05-20	880	A
USGS	12045500	1899-05-21	1080	A
USGS	12045500	1899-05-22	1120	A
USGS	12045500	1899-05-23	1160	A
USGS	12045500	1899-05-24	1770	A
USGS	12045500	1899-05-25	1870	A
USGS	12045500	1899-05-26	1970	A
USGS	12045500	1899-05-27	2020	A
USGS	12045500	1899-05-28	1630	A
USGS	12045500	1899-05-29	1540	A
USGS	12045500	1899-05-30	1540	A
USGS	12045500	1899-05-31	1580	A
USGS	12045500	1899-06-01	2120	A
USGS	12045500	1899-06-02	1820	A
USGS	12045500	1899-06-03	2270	A
USGS	12045500	1899-06-04	2270	A
USGS	12045500	1899-06-05	1870	A
USGS	12045500	1899-06-06	1720	A
USGS	12045500	1899-06-07	1680	A
USGS	12045500	1899-06-08	2020	A
USGS	12045500	1899-06-09	2170	A
USGS	12045500	1899-06-10	2770	A
USGS	12045500	1899-06-11	2820	A
USGS	12045500	1899-06-12	2170	A
USGS	12045500	1899-06-13	2170	A
USGS	12045500	1899-06-14	1970	A
USGS	12045500	1899-06-15	2120	A
USGS	12045500	1899-06-16	2320	A
USGS	12045500	1899-06-17	2770	A
USGS	12045500	1899-06-18	2470	A
USGS	12045500	1899-06-19	2320	A
USGS	12045500	1899-06-20	2070	A
USGS	12045500	1899-06-21	2070	A
USGS	12045500	1899-06-22	2070	A
USGS	12045500	1899-06-23	2120	A
USGS	12045500	1899-06-24	2270	A
USGS	12045500	1899-06-25	2220	A
USGS	12045500	1899-06-26	2070	A
USGS	12045500	1899-06-27	1870	A
USGS	12045500	1899-06-28	1820	A
USGS	12045500	1899-06-29	1680	A
USGS	12045500	1899-06-30	1630	A
USGS	12045500	1899-07-01	1720	A
USGS	12045500	1899-07-02	2020	A
USGS	12045500	1899-07-03	2220	A
USGS	12045500	1899-07-04	2420	A
USGS	12045500	1899-07-05	2320	A
USGS	12045500	1899-07-06	2220	A
USGS	12045500	1899-07-07	2070	A
USGS	12045500	1899-07-08	1920	A
USGS	12045500	1899-07-09	1970	A
USGS	12045500	1899-07-10	1920	A
USGS	12045500	1899-07-11	1720	A
USGS	12045500	1899-07-12	1920	A
USGS	12045500	1899-07-13	2220	A
USGS	12045500	1899-07-14	2320	A
USGS	12045500	1899-07-15	2470	A
USGS	12045500	1899-07-16	2420	A
USGS	12045500	1899-07-17	2370	A
