# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-03-07 11:41:54 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 12048000 DUNGENESS RIVER NEAR SEQUIM, WA
# -----------------------------------------------------------------------------------
#
# Data provided for site 12048000
#            TS   parameter     statistic     Description
#        148548       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	148548_00060_00003	148548_00060_00003_cd
USGS	12048000	1923-07-23	399	A
USGS	12048000	1923-07-24	384	A
USGS	12048000	1923-07-25	384	A
USGS	12048000	1923-07-26	384	A
USGS	12048000	1923-07-27	384	A
USGS	12048000	1923-07-28	384	A
USGS	12048000	1923-07-29	384	A
USGS	12048000	1923-07-30	359	A
USGS	12048000	1923-07-31	333	A
USGS	12048000	1923-08-01	308	A
USGS	12048000	1923-08-02	292	A
USGS	12048000	1923-08-03	276	A
USGS	12048000	1923-08-04	276	A
USGS	12048000	1923-08-05	276	A
USGS	12048000	1923-08-06	276	A
USGS	12048000	1923-08-07	276	A
USGS	12048000	1923-08-08	276	A
USGS	12048000	1923-08-09	276	A
USGS	12048000	1923-08-10	276	A
USGS	12048000	1923-08-11	284	A
USGS	12048000	1923-08-12	292	A
USGS	12048000	1923-08-13	287	A
USGS	12048000	1923-08-14	281	A
USGS	12048000	1923-08-15	276	A
USGS	12048000	1923-08-16	330	A
USGS	12048000	1923-08-17	384	A
USGS	12048000	1923-08-18	371	A
USGS	12048000	1923-08-19	357	A
USGS	12048000	1923-08-20	344	A
USGS	12048000	1923-08-21	507	A
USGS	12048000	1923-08-22	670	A
USGS	12048000	1923-08-23	620	A
USGS	12048000	1923-08-24	570	A
USGS	12048000	1923-08-25	483	A
USGS	12048000	1923-08-26	395	A
USGS	12048000	1923-08-27	308	A
USGS	12048000	1923-08-28	278	A
USGS	12048000	1923-08-29	247	A
USGS	12048000	1923-08-30	247	A
USGS	12048000	1923-08-31	247	A
USGS	12048000	1923-09-01	247	A
USGS	12048000	1923-09-02	247	A
USGS	12048000	1923-09-03	234	A
USGS	12048000	1923-09-04	221	A
USGS	12048000	1923-09-05	215	A
USGS	12048000	1923-09-06	210	A
USGS	12048000	1923-09-07	204	A
USGS	12048000	1923-09-08	198	A
USGS	12048000	1923-09-09	191	A
USGS	12048000	1923-09-10	184	A
USGS	12048000	1923-09-11	177	A
USGS	12048000	1923-09-12	171	A
USGS	12048000	1923-09-13	164	A
USGS	12048000	1923-09-14	158	A
USGS	12048000	1923-09-15	158	A
USGS	12048000	1923-09-16	158	A
USGS	12048000	1923-09-17	158	A
USGS	12048000	1923-09-18	158	A
USGS	12048000	1923-09-19	364	A
USGS	12048000	1923-09-20	570	A
USGS	12048000	1923-09-21	384	A
USGS	12048000	1923-09-22	198	A
USGS	12048000	1923-09-23	188	A
USGS	12048000	1923-09-24	177	A
USGS	12048000	1923-09-25	168	A
USGS	12048000	1923-09-26	158	A
USGS	12048000	1923-09-27	158	A
USGS	12048000	1923-09-28	158	A
USGS	12048000	1923-09-29	158	A
USGS	12048000	1923-09-30	152	A
USGS	12048000	1923-10-01	147	A
USGS	12048000	1923-10-02	141	A
USGS	12048000	1923-10-03	141	A
USGS	12048000	1923-10-04	141	A
USGS	12048000	1923-10-05	141	A
USGS	12048000	1923-10-06	141	A
USGS	12048000	1923-10-07	141	A
USGS	12048000	1923-10-08	141	A
USGS	12048000	1923-10-09	141	A
USGS	12048000	1923-10-10	141	A
USGS	12048000	1923-10-11	141	A
USGS	12048000	1923-10-12	141	A
USGS	12048000	1923-10-13	141	A
USGS	12048000	1923-10-14	170	A
USGS	12048000	1923-10-15	198	A
USGS	12048000	1923-10-16	344	A
USGS	12048000	1923-10-17	271	A
USGS	12048000	1923-10-18	198	A
USGS	12048000	1923-10-19	237	A
USGS	12048000	1923-10-20	276	A
USGS	12048000	1923-10-21	258	A
USGS	12048000	1923-10-22	239	A
USGS	12048000	1923-10-23	221	A
USGS	12048000	1923-10-24	199	A
USGS	12048000	1923-10-25	177	A
USGS	12048000	1923-10-26	165	A
USGS	12048000	1923-10-27	153	A
USGS	12048000	1923-10-28	141	A
USGS	12048000	1923-10-29	141	A
USGS	12048000	1923-10-30	141	A
USGS	12048000	1923-10-31	141	A
USGS	12048000	1923-11-01	141	A
USGS	12048000	1923-11-02	221	A
USGS	12048000	1923-11-03	177	A
USGS	12048000	1923-11-04	141	A
USGS	12048000	1923-11-05	141	A
USGS	12048000	1923-11-06	141	A
USGS	12048000	1923-11-07	141	A
USGS	12048000	1923-11-08	133	A
USGS	12048000	1923-11-09	125	A
USGS	12048000	1923-11-10	125	A
USGS	12048000	1923-11-11	125	A
USGS	12048000	1923-11-12	125	A
USGS	12048000	1923-11-13	125	A
USGS	12048000	1923-11-14	188	A
USGS	12048000	1923-11-15	150	A
USGS	12048000	1923-11-16	141	A
USGS	12048000	1923-11-17	141	A
USGS	12048000	1923-11-18	133	A
USGS	12048000	1923-11-19	133	A
USGS	12048000	1923-11-20	133	A
USGS	12048000	1923-11-21	133	A
USGS	12048000	1923-11-22	133	A
USGS	12048000	1923-11-23	198	A
USGS	12048000	1923-11-24	452	A
USGS	12048000	1923-11-25	276	A
USGS	12048000	1923-11-26	210	A
USGS	12048000	1923-11-27	210	A
USGS	12048000	1923-11-28	198	A
USGS	12048000	1923-11-29	198	A
USGS	12048000	1923-11-30	188	A
USGS	12048000	1923-12-01	177	A
USGS	12048000	1923-12-02	168	A
USGS	12048000	1923-12-03	168	A
USGS	12048000	1923-12-04	158	A
USGS	12048000	1923-12-05	247	A
USGS	12048000	1923-12-06	2080	A
USGS	12048000	1923-12-07	840	A
USGS	12048000	1923-12-08	521	A
USGS	12048000	1923-12-09	384	A
USGS	12048000	1923-12-10	308	A
USGS	12048000	1923-12-11	474	A
USGS	12048000	1923-12-12	406	A
USGS	12048000	1923-12-13	364	A
USGS	12048000	1923-12-14	344	A
USGS	12048000	1923-12-15	308	A
USGS	12048000	1923-12-16	384	A
USGS	12048000	1923-12-17	344	A
USGS	12048000	1923-12-18	344	A
USGS	12048000	1923-12-19	546	A
USGS	12048000	1923-12-20	452	A
USGS	12048000	1923-12-21	384	A
USGS	12048000	1923-12-22	344	A
USGS	12048000	1923-12-23	326	A
USGS	12048000	1923-12-24	308	A
USGS	12048000	1923-12-25	308	A
USGS	12048000	1923-12-26	276	A
USGS	12048000	1923-12-27	247	A
USGS	12048000	1923-12-28	276	A
USGS	12048000	1923-12-29	234	A
USGS	12048000	1923-12-30	221	A
USGS	12048000	1923-12-31	198	A
USGS	12048000	1924-01-01	158	A
USGS	12048000	1924-01-02	158	A
USGS	12048000	1924-01-03	158	A
USGS	12048000	1924-01-04	168	A
USGS	12048000	1924-01-05	188	A
USGS	12048000	1924-01-06	198	A
USGS	12048000	1924-01-07	221	A
USGS	12048000	1924-01-08	210	A
USGS	12048000	1924-01-09	210	A
USGS	12048000	1924-01-10	308	A
USGS	12048000	1924-01-11	247	A
USGS	12048000	1924-01-12	221	A
USGS	12048000	1924-01-13	221	A
USGS	12048000	1924-01-14	221	A
USGS	12048000	1924-01-15	234	A
USGS	12048000	1924-01-16	221	A
USGS	12048000	1924-01-17	198	A
USGS	12048000	1924-01-18	198	A
USGS	12048000	1924-01-19	198	A
USGS	12048000	1924-01-20	198	A
USGS	12048000	1924-01-21	198	A
USGS	12048000	1924-01-22	188	A
USGS	12048000	1924-01-23	188	A
USGS	12048000	1924-01-24	177	A
USGS	12048000	1924-01-25	177	A
USGS	12048000	1924-01-26	210	A
USGS	12048000	1924-01-27	198	A
USGS	12048000	1924-01-28	198	A
USGS	12048000	1924-01-29	384	A
USGS	12048000	1924-01-30	546	A
USGS	12048000	1924-01-31	4820	A
USGS	12048000	1924-02-01	2150	A
USGS	12048000	1924-02-02	1280	A
USGS	12048000	1924-02-03	955	A
USGS	12048000	1924-02-04	1030	A
USGS	12048000	1924-02-05	1280	A
USGS	12048000	1924-02-06	885	A
USGS	12048000	1924-02-07	760	A
USGS	12048000	1924-02-08	655	A
USGS	12048000	1924-02-09	532	A
USGS	12048000	1924-02-10	510	A
USGS	12048000	1924-02-11	2970	A
USGS	12048000	1924-02-12	5140	A
USGS	12048000	1924-02-13	2740	A
USGS	12048000	1924-02-14	1760	A
USGS	12048000	1924-02-15	920	A
USGS	12048000	1924-02-16	790	A
USGS	12048000	1924-02-17	675	A
USGS	12048000	1924-02-18	625	A
USGS	12048000	1924-02-19	556	A
USGS	12048000	1924-02-20	455	A
USGS	12048000	1924-02-21	387	A
USGS	12048000	1924-02-22	372	A
USGS	12048000	1924-02-23	326	A
USGS	12048000	1924-02-24	356	A
USGS	12048000	1924-02-25	438	A
USGS	12048000	1924-02-26	420	A
USGS	12048000	1924-02-27	404	A
USGS	12048000	1924-02-28	438	A
USGS	12048000	1924-02-29	404	A
USGS	12048000	1924-03-01	387	A
USGS	12048000	1924-03-02	356	A
USGS	12048000	1924-03-03	326	A
USGS	12048000	1924-03-04	341	A
USGS	12048000	1924-03-05	326	A
USGS	12048000	1924-03-06	272	A
USGS	12048000	1924-03-07	272	A
USGS	12048000	1924-03-08	260	A
USGS	12048000	1924-03-09	248	A
USGS	12048000	1924-03-10	260	A
USGS	12048000	1924-03-11	248	A
USGS	12048000	1924-03-12	237	A
USGS	12048000	1924-03-13	226	A
USGS	12048000	1924-03-14	226	A
USGS	12048000	1924-03-15	205	A
USGS	12048000	1924-03-16	205	A
USGS	12048000	1924-03-17	205	A
USGS	12048000	1924-03-18	205	A
USGS	12048000	1924-03-19	205	A
USGS	12048000	1924-03-20	216	A
USGS	12048000	1924-03-21	205	A
USGS	12048000	1924-03-22	195	A
USGS	12048000	1924-03-23	185	A
USGS	12048000	1924-03-24	185	A
USGS	12048000	1924-03-25	185	A
USGS	12048000	1924-03-26	175	A
USGS	12048000	1924-03-27	195	A
USGS	12048000	1924-03-28	175	A
USGS	12048000	1924-03-29	175	A
USGS	12048000	1924-03-30	165	A
USGS	12048000	1924-03-31	165	A
USGS	12048000	1924-04-01	156	A
USGS	12048000	1924-04-02	156	A
USGS	12048000	1924-04-03	165	A
USGS	12048000	1924-04-04	156	A
USGS	12048000	1924-04-05	156	A
USGS	12048000	1924-04-06	148	A
USGS	12048000	1924-04-07	165	A
USGS	12048000	1924-04-08	195	A
USGS	12048000	1924-04-09	216	A
USGS	12048000	1924-04-10	226	A
USGS	12048000	1924-04-11	260	A
USGS	12048000	1924-04-12	248	A
USGS	12048000	1924-04-13	260	A
USGS	12048000	1924-04-14	272	A
USGS	12048000	1924-04-15	226	A
USGS	12048000	1924-04-16	216	A
USGS	12048000	1924-04-17	216	A
USGS	12048000	1924-04-18	237	A
USGS	12048000	1924-04-19	226	A
USGS	12048000	1924-04-20	216	A
USGS	12048000	1924-04-21	205	A
USGS	12048000	1924-04-22	205	A
USGS	12048000	1924-04-23	195	A
USGS	12048000	1924-04-24	185	A
USGS	12048000	1924-04-25	185	A
USGS	12048000	1924-04-26	185	A
USGS	12048000	1924-04-27	216	A
USGS	12048000	1924-04-28	260	A
USGS	12048000	1924-04-29	248	A
USGS	12048000	1924-04-30	298	A
USGS	12048000	1924-05-01	298	A
USGS	12048000	1924-05-02	312	A
USGS	12048000	1924-05-03	326	A
USGS	12048000	1924-05-04	298	A
USGS	12048000	1924-05-05	285	A
USGS	12048000	1924-05-06	272	A
USGS	12048000	1924-05-07	260	A
USGS	12048000	1924-05-08	248	A
USGS	12048000	1924-05-09	298	A
USGS	12048000	1924-05-10	455	A
USGS	12048000	1924-05-11	534	A
USGS	12048000	1924-05-12	578	A
USGS	12048000	1924-05-13	790	A
USGS	12048000	1924-05-14	760	A
USGS	12048000	1924-05-15	730	A
USGS	12048000	1924-05-16	702	A
USGS	12048000	1924-05-17	675	A
USGS	12048000	1924-05-18	625	A
USGS	12048000	1924-05-19	602	A
USGS	12048000	1924-05-20	602	A
USGS	12048000	1924-05-21	625	A
USGS	12048000	1924-05-22	602	A
USGS	12048000	1924-05-23	578	A
USGS	12048000	1924-05-24	578	A
USGS	12048000	1924-05-25	556	A
USGS	12048000	1924-05-26	493	A
USGS	12048000	1924-05-27	455	A
USGS	12048000	1924-05-28	420	A
USGS	12048000	1924-05-29	387	A
USGS	12048000	1924-05-30	420	A
USGS	12048000	1924-05-31	438	A
USGS	12048000	1924-06-01	455	A
USGS	12048000	1924-06-02	534	A
USGS	12048000	1924-06-03	556	A
USGS	12048000	1924-06-04	556	A
USGS	12048000	1924-06-05	534	A
USGS	12048000	1924-06-06	474	A
USGS	12048000	1924-06-07	404	A
USGS	12048000	1924-06-08	404	A
USGS	12048000	1924-06-09	404	A
USGS	12048000	1924-06-10	438	A
USGS	12048000	1924-06-11	404	A
USGS	12048000	1924-06-12	387	A
USGS	12048000	1924-06-13	372	A
USGS	12048000	1924-06-14	372	A
USGS	12048000	1924-06-15	372	A
USGS	12048000	1924-06-16	372	A
USGS	12048000	1924-06-17	356	A
USGS	12048000	1924-06-18	356	A
USGS	12048000	1924-06-19	341	A
USGS	12048000	1924-06-20	326	A
USGS	12048000	1924-06-21	326	A
USGS	12048000	1924-06-22	326	A
USGS	12048000	1924-06-23	326	A
USGS	12048000	1924-06-24	326	A
USGS	12048000	1924-06-25	326	A
USGS	12048000	1924-06-26	326	A
USGS	12048000	1924-06-27	312	A
USGS	12048000	1924-06-28	312	A
USGS	12048000	1924-06-29	326	A
USGS	12048000	1924-06-30	387	A
USGS	12048000	1924-07-01	438	A
USGS	12048000	1924-07-02	420	A
USGS	12048000	1924-07-03	420	A
USGS	12048000	1924-07-04	420	A
USGS	12048000	1924-07-05	387	A
USGS	12048000	1924-07-06	356	A
USGS	12048000	1924-07-07	326	A
USGS	12048000	1924-07-08	285	A
USGS	12048000	1924-07-09	298	A
USGS	12048000	1924-07-10	298	A
USGS	12048000	1924-07-11	285	A
USGS	12048000	1924-07-12	272	A
USGS	12048000	1924-07-13	272	A
USGS	12048000	1924-07-14	298	A
USGS	12048000	1924-07-15	285	A
USGS	12048000	1924-07-16	260	A
USGS	12048000	1924-07-17	248	A
USGS	12048000	1924-07-18	248	A
USGS	12048000	1924-07-19	248	A
USGS	12048000	1924-07-20	248	A
USGS	12048000	1924-07-21	248	A
USGS	12048000	1924-07-22	237	A
USGS	12048000	1924-07-23	237	A
USGS	12048000	1924-07-24	260	A
USGS	12048000	1924-07-25	272	A
USGS	12048000	1924-07-26	248	A
USGS	12048000	1924-07-27	272	A
USGS	12048000	1924-07-28	260	A
USGS	12048000	1924-07-29	248	A
USGS	12048000	1924-07-30	226	A
USGS	12048000	1924-07-31	216	A
USGS	12048000	1924-08-01	205	A
USGS	12048000	1924-08-02	205	A
USGS	12048000	1924-08-03	205	A
USGS	12048000	1924-08-04	205	A
USGS	12048000	1924-08-05	205	A
USGS	12048000	1924-08-06	205	A
USGS	12048000	1924-08-07	195	A
USGS	12048000	1924-08-08	195	A
USGS	12048000	1924-08-09	205	A
USGS	12048000	1924-08-10	205	A
USGS	12048000	1924-08-11	195	A
USGS	12048000	1924-08-12	205	A
USGS	12048000	1924-08-13	195	A
USGS	12048000	1924-08-14	195	A
USGS	12048000	1924-08-15	171	A
USGS	12048000	1924-08-16	171	A
USGS	12048000	1924-08-17	162	A
USGS	12048000	1924-08-18	171	A
USGS	12048000	1924-08-19	162	A
USGS	12048000	1924-08-20	145	A
USGS	12048000	1924-08-21	145	A
USGS	12048000	1924-08-22	145	A
USGS	12048000	1924-08-23	145	A
USGS	12048000	1924-08-24	154	A
USGS	12048000	1924-08-25	162	A
USGS	12048000	1924-08-26	171	A
USGS	12048000	1924-08-27	180	A
USGS	12048000	1924-08-28	162	A
USGS	12048000	1924-08-29	145	A
USGS	12048000	1924-08-30	131	A
USGS	12048000	1924-08-31	119	A
USGS	12048000	1924-09-01	131	A
USGS	12048000	1924-09-02	154	A
USGS	12048000	1924-09-03	154	A
USGS	12048000	1924-09-04	162	A
USGS	12048000	1924-09-05	171	A
USGS	12048000	1924-09-06	162	A
USGS	12048000	1924-09-07	154	A
USGS	12048000	1924-09-08	154	A
USGS	12048000	1924-09-09	138	A
USGS	12048000	1924-09-10	131	A
USGS	12048000	1924-09-11	125	A
USGS	12048000	1924-09-12	131	A
USGS	12048000	1924-09-13	145	A
USGS	12048000	1924-09-14	138	A
USGS	12048000	1924-09-15	125	A
USGS	12048000	1924-09-16	119	A
USGS	12048000	1924-09-17	113	A
USGS	12048000	1924-09-18	107	A
USGS	12048000	1924-09-19	107	A
USGS	12048000	1924-09-20	102	A
USGS	12048000	1924-09-21	90.0	A
USGS	12048000	1924-09-22	349	A
USGS	12048000	1924-09-23	413	A
USGS	12048000	1924-09-24	291	A
USGS	12048000	1924-09-25	241	A
USGS	12048000	1924-09-26	199	A
USGS	12048000	1924-09-27	180	A
USGS	12048000	1924-09-28	180	A
USGS	12048000	1924-09-29	180	A
USGS	12048000	1924-09-30	171	A
USGS	12048000	1924-10-01	570	A
USGS	12048000	1924-10-02	380	A
USGS	12048000	1924-10-03	291	A
USGS	12048000	1924-10-04	241	A
USGS	12048000	1924-10-05	219	A
USGS	12048000	1924-10-06	199	A
USGS	12048000	1924-10-07	190	A
USGS	12048000	1924-10-08	180	A
USGS	12048000	1924-10-09	171	A
USGS	12048000	1924-10-10	162	A
USGS	12048000	1924-10-11	162	A
USGS	12048000	1924-10-12	154	A
USGS	12048000	1924-10-13	154	A
USGS	12048000	1924-10-14	413	A
USGS	12048000	1924-10-15	525	A
USGS	12048000	1924-10-16	448	A
USGS	12048000	1924-10-17	396	A
USGS	12048000	1924-10-18	319	A
USGS	12048000	1924-10-19	291	A
USGS	12048000	1924-10-20	265	A
USGS	12048000	1924-10-21	241	A
USGS	12048000	1924-10-22	230	A
USGS	12048000	1924-10-23	219	A
USGS	12048000	1924-10-24	265	A
USGS	12048000	1924-10-25	1200	A
USGS	12048000	1924-10-26	787	A
USGS	12048000	1924-10-27	730	A
USGS	12048000	1924-10-28	623	A
USGS	12048000	1924-10-29	649	A
USGS	12048000	1924-10-30	574	A
USGS	12048000	1924-10-31	508	A
USGS	12048000	1924-11-01	450	A
USGS	12048000	1924-11-02	623	A
USGS	12048000	1924-11-03	488	A
USGS	12048000	1924-11-04	623	A
USGS	12048000	1924-11-05	552	A
USGS	12048000	1924-11-06	508	A
USGS	12048000	1924-11-07	1290	A
USGS	12048000	1924-11-08	623	A
USGS	12048000	1924-11-09	488	A
USGS	12048000	1924-11-10	415	A
USGS	12048000	1924-11-11	351	A
USGS	12048000	1924-11-12	322	A
USGS	12048000	1924-11-13	308	A
USGS	12048000	1924-11-14	295	A
USGS	12048000	1924-11-15	308	A
USGS	12048000	1924-11-16	322	A
USGS	12048000	1924-11-17	382	A
USGS	12048000	1924-11-18	415	A
USGS	12048000	1924-11-19	2400	A
USGS	12048000	1924-11-20	1760	A
USGS	12048000	1924-11-21	1200	A
USGS	12048000	1924-11-22	910	A
USGS	12048000	1924-11-23	730	A
USGS	12048000	1924-11-24	675	A
USGS	12048000	1924-11-25	529	A
USGS	12048000	1924-11-26	488	A
USGS	12048000	1924-11-27	450	A
USGS	12048000	1924-11-28	398	A
USGS	12048000	1924-11-29	382	A
USGS	12048000	1924-11-30	382	A
USGS	12048000	1924-12-01	366	A
USGS	12048000	1924-12-02	382	A
USGS	12048000	1924-12-03	382	A
USGS	12048000	1924-12-04	382	A
USGS	12048000	1924-12-05	351	A
USGS	12048000	1924-12-06	336	A
USGS	12048000	1924-12-07	322	A
USGS	12048000	1924-12-08	308	A
USGS	12048000	1924-12-09	295	A
USGS	12048000	1924-12-10	322	A
USGS	12048000	1924-12-11	552	A
USGS	12048000	1924-12-12	1120	A
USGS	12048000	1924-12-13	1380	A
USGS	12048000	1924-12-14	1040	A
USGS	12048000	1924-12-15	847	A
USGS	12048000	1924-12-16	552	A
USGS	12048000	1924-12-17	488	A
USGS	12048000	1924-12-18	450	A
USGS	12048000	1924-12-19	450	A
USGS	12048000	1924-12-20	432	A
USGS	12048000	1924-12-21	415	A
USGS	12048000	1924-12-22	398	A
USGS	12048000	1924-12-23	366	A
USGS	12048000	1924-12-24	351	A
USGS	12048000	1924-12-25	351	A
USGS	12048000	1924-12-26	336	A
USGS	12048000	1924-12-27	322	A
USGS	12048000	1924-12-28	322	A
USGS	12048000	1924-12-29	322	A
USGS	12048000	1924-12-30	322	A
USGS	12048000	1924-12-31	308	A
USGS	12048000	1925-01-01	308	A
USGS	12048000	1925-01-02	295	A
USGS	12048000	1925-01-03	282	A
USGS	12048000	1925-01-04	282	A
USGS	12048000	1925-01-05	269	A
USGS	12048000	1925-01-06	269	A
USGS	12048000	1925-01-07	269	A
USGS	12048000	1925-01-08	257	A
USGS	12048000	1925-01-09	257	A
USGS	12048000	1925-01-10	257	A
USGS	12048000	1925-01-11	245	A
USGS	12048000	1925-01-12	245	A
USGS	12048000	1925-01-13	245	A
USGS	12048000	1925-01-14	234	A
USGS	12048000	1925-01-15	234	A
USGS	12048000	1925-01-16	222	A
USGS	12048000	1925-01-17	222	A
USGS	12048000	1925-01-18	675	A
USGS	12048000	1925-01-19	415	A
USGS	12048000	1925-01-20	469	A
USGS	12048000	1925-01-21	488	A
USGS	12048000	1925-01-22	508	A
USGS	12048000	1925-01-23	552	A
USGS	12048000	1925-01-24	529	A
USGS	12048000	1925-01-25	450	A
USGS	12048000	1925-01-26	415	A
USGS	12048000	1925-01-27	382	A
USGS	12048000	1925-01-28	366	A
USGS	12048000	1925-01-29	351	A
USGS	12048000	1925-01-30	322	A
USGS	12048000	1925-01-31	351	A
USGS	12048000	1925-02-01	574	A
USGS	12048000	1925-02-02	1290	A
USGS	12048000	1925-02-03	1470	A
USGS	12048000	1925-02-04	1040	A
USGS	12048000	1925-02-05	787	A
USGS	12048000	1925-02-06	675	A
USGS	12048000	1925-02-07	623	A
USGS	12048000	1925-02-08	488	A
USGS	12048000	1925-02-09	450	A
USGS	12048000	1925-02-10	432	A
USGS	12048000	1925-02-11	398	A
USGS	12048000	1925-02-12	351	A
USGS	12048000	1925-02-13	322	A
USGS	12048000	1925-02-14	295	A
USGS	12048000	1925-02-15	295	A
USGS	12048000	1925-02-16	295	A
USGS	12048000	1925-02-17	295	A
USGS	12048000	1925-02-18	269	A
USGS	12048000	1925-02-19	269	A
USGS	12048000	1925-02-20	269	A
USGS	12048000	1925-02-21	257	A
USGS	12048000	1925-02-22	282	A
USGS	12048000	1925-02-23	308	A
USGS	12048000	1925-02-24	336	A
USGS	12048000	1925-02-25	322	A
USGS	12048000	1925-02-26	308	A
USGS	12048000	1925-02-27	282	A
USGS	12048000	1925-02-28	269	A
USGS	12048000	1925-03-01	282	A
USGS	12048000	1925-03-02	336	A
USGS	12048000	1925-03-03	322	A
USGS	12048000	1925-03-04	322	A
USGS	12048000	1925-03-05	308	A
USGS	12048000	1925-03-06	295	A
USGS	12048000	1925-03-07	269	A
USGS	12048000	1925-03-08	295	A
USGS	12048000	1925-03-09	282	A
USGS	12048000	1925-03-10	245	A
USGS	12048000	1925-03-11	234	A
USGS	12048000	1925-03-12	234	A
USGS	12048000	1925-03-13	222	A
USGS	12048000	1925-03-14	222	A
USGS	12048000	1925-03-15	222	A
USGS	12048000	1925-03-16	222	A
USGS	12048000	1925-03-17	211	A
USGS	12048000	1925-03-18	211	A
USGS	12048000	1925-03-19	211	A
USGS	12048000	1925-03-20	234	A
USGS	12048000	1925-03-21	234	A
USGS	12048000	1925-03-22	245	A
USGS	12048000	1925-03-23	234	A
USGS	12048000	1925-03-24	234	A
USGS	12048000	1925-03-25	234	A
USGS	12048000	1925-03-26	245	A
USGS	12048000	1925-03-27	245	A
USGS	12048000	1925-03-28	245	A
USGS	12048000	1925-03-29	245	A
USGS	12048000	1925-03-30	245	A
USGS	12048000	1925-03-31	245	A
USGS	12048000	1925-04-01	258	A
USGS	12048000	1925-04-02	284	A
USGS	12048000	1925-04-03	390	A
USGS	12048000	1925-04-04	460	A
USGS	12048000	1925-04-05	408	A
USGS	12048000	1925-04-06	390	A
USGS	12048000	1925-04-07	425	A
